"山形県","271","5.65","1","","34","1.13","197","6.57","333","11.10","15","0.50","46","1.53","20","0.67","24","0.80","-","-","1","0.03","21","0.70","-","-","-","-","1","0.10","-","-","4","0.40","2","0.20","5","0.50"
"福島県","271","3.52","24","","27","0.59","148","3.22","272","5.91","17","0.37","35","0.76","77","1.67","49","1.07","-","-","2","0.04","23","0.50","-","-","13","1.08","-","-","-","-","6","0.86","-","-","5","0.71"
"茨城県","135","1.13","1","","32","0.43","297","3.96","473","6.31","35","0.47","15","0.20","54","0.72","35","0.47","-","-","-","-","24","0.32","-","-","18","1.06","-","-","-","-","2","0.15","-","-","2","0.15"
"栃木県","87","1.14","4","","13","0.27","135","2.81","97","2.02","24","0.50","28","0.58","45","0.94","30","0.63","2","0.04","-","-","11","0.23","1","0.08","7","0.58","1","0.14","-","-","2","0.29","-","-","1","0.14"
"群馬県","187","1.91","1","","18","0.30","264","4.40","468","7.80","23","0.38","48","0.80","56","0.93","34","0.57","-","-","6","0.10","19","0.32","-","-","31","2.21","-","-","1","0.13","2","0.25","-","-","18","2.25"
"埼玉県","327","1.31","22","","74","0.47","573","3.63","1168","7.39","74","0.47","79","0.50","235","1.49","131","0.83","3","0.02","11","0.07","96","0.61","-","-","25","0.60","-","-","1","0.10","5","0.50","-","-","8","0.80"
"千葉県","450","2.16","11","","83","0.62","478","3.59","699","5.26","53","0.40","17","0.13","169","1.27","79","0.59","-","-","8","0.06","56","0.42","-","-","16","0.48","1","0.11","-","-","2","0.22","-","-","1","0.11"
"東京都","528","1.27","41","","99","0.38","1030","3.95","2208","8.46","159","0.61","58","0.22","387","1.48","189","0.72","7","0.03","10","0.04","62","0.24","-","-","22","0.56","3","0.12","-","-","8","0.32","1","0.04","4","0.16"
"神奈川県","322","0.98","32","","69","0.33","623","2.97","1403","6.68","132","0.63","80","0.38","278","1.32","154","0.73","-","-","7","0.03","37","0.18","1","0.02","29","0.63","1","0.10","1","0.10","2","0.20","-","-","12","1.20"
"新潟県","373","3.97","37","","46","0.78","351","5.95","526","8.92","19","0.32","25","0.42","38","0.64","45","0.76","4","0.07","2","0.03","12","0.20","1","0.10","6","0.60","-","-","-","-","5","0.38","4","0.31","4","0.31"
"富山県","182","3.79","3","","23","0.79","118","4.07","277","9.55","28","0.97","66","2.28","5","0.17","15","0.52","-","-","2","0.07","9","0.31","-","-","2","0.29","-","-","-","-","9","1.80","-","-","2","0.40"
"石川県","124","2.58","5","","20","0.69","120","4.14","290","10.00","8","0.28","2","0.07","23","0.79","16","0.55","-","-","2","0.07","31","1.07","-","-","-","-","-","-","-","-","2","0.40","-","-","3","0.60"
"福井県","78","2.44","5","","20","0.91","77","3.50","306","13.91","7","0.32","55","2.50","6","0.27","13","0.59","-","-","2","0.09","22","1.00","-","-","-","-","-","-","-","-","-","-","-","-","10","1.67"
"山梨県","86","2.15","1","","2","0.08","99","4.13","129","5.38","15","0.63","-","-","6","0.25","7","0.29","-","-","1","0.04","1","0.04","-","-","3","0.33","-","-","2","0.20","4","0.40","-","-","14","1.40"
"長野県","197","2.26","3","","9","0.17","146","2.70","421","7.80","28","0.52","5","0.09","42","0.78","26","0.48","1","0.02","1","0.02","2","0.04","1","0.09","-","-","-","-","-","-","7","0.64","-","-","5","0.45"
"岐阜県","136","1.56","3","","28","0.53","69","1.30","227","4.28","14","0.26","9","0.17","23","0.43","21","0.40","1","0.02","39","0.74","3","0.06","-","-","1","0.09","-","-","-","-","2","0.40","-","-","4","0.80"
"静岡県","245","1.76","7","","29","0.33","413","4.64","522","5.87","25","0.28","33","0.37","87","0.98","43","0.48","1","0.01","3","0.03","12","0.13","-","-","7","0.32","-","-","1","0.10","5","0.50","-","-","1","0.10"
"愛知県","425","2.18","13","","88","0.49","375","2.07","1139","6.29","44","0.24","70","0.39","65","0.36","85","0.47","2","0.01","53","0.29","48","0.27","1","0.03","6","0.18","1","0.07","-","-","2","0.14","-","-","14","1.00"
"三重県","179","2.49","4","","32","0.71","110","2.44","236","5.24","23","0.51","27","0.60","18","0.40","26","0.58","-","-","1","0.02","5","0.11","-","-","-","-","-","-","-","-","5","0.56","-","-","-","-"
"滋賀県","82","1.55","5","","16","0.50","52","1.63","223","6.97","15","0.47","55","1.72","68","2.13","10","0.31","-","-","3","0.09","9","0.28","-","-","1","0.13","-","-","-","-","1","0.14","-","-","2","0.29"
"京都府","219","1.78","3","","34","0.46","139","1.88","433","5.85","31","0.42","83","1.12","36","0.49","31","0.42","-","-","2","0.03","9","0.12","-","-","3","0.17","-","-","-","-","1","0.14","-","-","5","0.71"
"大阪府","460","1.49","65","","95","0.48","642","3.21","1507","7.54","100","0.50","559","2.80","133","0.67","121","0.61","5","0.03","24","0.12","63","0.32","-","-","16","0.31","-","-","-","-","3","0.18","-","-","17","1.00"
"兵庫県","497","2.51","26","","58","0.45","299","2.34","1137","8.88","46","0.36","287","2.24","51","0.40","68","0.53","3","0.02","11","0.09","35","0.27","-","-","21","0.60","-","-","-","-","-","-","-","-","4","0.36"
"奈良県","95","1.76","4","","13","0.38","76","2.24","226","6.65","19","0.56","88","2.59","7","0.21","9","0.26","2","0.06","2","0.06","4","0.12","-","-","8","0.89","1","0.17","-","-","-","-","-","-","13","2.17"
"和歌山県","93","1.86","2","","6","0.19","59","1.90","121","3.90","14","0.45","61","1.97","8","0.26","11","0.35","-","-","1","0.03","-","-","-","-","-","-","-","-","-","-","2","0.18","-","-","5","0.45"
"鳥取県","70","2.41","2","","6","0.32","113","5.95","128","6.74","3","0.16","79","4.16","2","0.11","9","0.47","-","-","3","0.16","5","0.26","-","-","-","-","-","-","-","-","2","0.40","-","-","2","0.40"
"島根県","54","1.42","9","","32","1.39","83","3.61","150","6.52","5","0.22","98","4.26","-","-","12","0.52","-","-","-","-","7","0.30","-","-","-","-","-","-","-","-","1","0.13","-","-","4","0.50"
"岡山県","268","3.19","7","","18","0.33","64","1.19","365","6.76","8","0.15","38","0.70","8","0.15","28","0.52","1","0.02","1","0.02","11","0.20","-","-","3","0.25","-","-","-","-","-","-","-","-","1","0.20"
"広島県","164","1.43","10","","44","0.61","206","2.86","560","7.78","24","0.33","32","0.44","6","0.08","42","0.58","-","-","3","0.04","35","0.49","1","0.05","11","0.58","-","-","-","-","5","0.24","1","0.05","9","0.43"
"山口県","159","2.30","17","","16","0.33","201","4.19","422","8.79","23","0.48","46","0.96","10","0.21","35","0.73","-","-","2","0.04","-","-","-","-","6","0.67","-","-","-","-","-","-","-","-","6","0.67"
"徳島県","16","0.43","13","","13","0.57","34","1.48","103","4.48","5","0.22","40","1.74","2","0.09","10","0.43","-","-","2","0.09","-","-","-","-","-","-","-","-","-","-","1","0.14","-","-","-","-"
"香川県","90","1.91","1","","3","0.11","53","1.89","215","7.68","16","0.57","42","1.50","10","0.36","17","0.61","1","0.04","1","0.04","9","0.32","-","-","1","0.20","-","-","-","-","6","1.20","1","0.20","8","1.60"
"愛媛県","100","1.64","14","","8","0.22","128","3.46","286","7.73","8","0.22","4","0.11","6","0.16","23","0.62","-","-","17","0.46","7","0.19","-","-","7","0.88","-","-","-","-","-","-","-","-","-","-"
"高知県","119","2.48","6","","1","0.03","63","2.10","136","4.53","15","0.50","67","2.23","4","0.13","12","0.40","2","0.07","3","0.10","14","0.47","-","-","-","-","1","0.13","-","-","3","0.38","-","-","3","0.38"
"福岡県","355","1.79","75","","60","0.50","435","3.63","1356","11.30","76","0.63","336","2.80","138","1.15","116","0.97","2","0.02","30","0.25","111","0.93","-","-","8","0.31","-","-","-","-","-","-","-","-","-","-"
"佐賀県","126","3.23","4","","5","0.22","67","2.91","124","5.39","10","0.43","70","3.04","14","0.61","20","0.87","-","-","-","-","29","1.26","-","-","-","-","-","-","-","-","3","0.50","-","-","3","0.50"
"長崎県","174","2.49","21","","16","0.36","81","1.84","153","3.48","14","0.32","123","2.80","12","0.27","36","0.82","-","-","26","0.59","28","0.64","1","0.13","1","0.13","-","-","-","-","3","0.25","-","-","2","0.17"
"熊本県","165","2.06","19","","19","0.38","62","1.24","577","11.54","19","0.38","144","2.88","10","0.20","52","1.04","1","0.02","14","0.28","17","0.34","-","-","7","0.78","-","-","1","0.07","2","0.13","-","-","1","0.07"
"大分県","76","1.31","7","","28","0.78","85","2.36","552","15.33","24","0.67","105","2.92","37","1.03","31","0.86","6","0.17","3","0.08","13","0.36","-","-","11","2.20","-","-","-","-","3","0.27","-","-","6","0.55"
"宮崎県","177","3.00","9","","57","1.58","81","2.25","417","11.58","35","0.97","37","1.03","-","-","39","1.08","-","-","11","0.31","2","0.06","1","0.17","17","2.83","-","-","-","-","-","-","-","-","-","-"
"鹿児島県","281","3.02","48","","51","0.93","253","4.60","629","11.44","23","0.42","66","1.20","33","0.60","41","0.75","-","-","10","0.18","8","0.15","-","-","3","0.43","-","-","-","-","-","-","-","-","-","-"
"沖縄県","457","7.88","51","","10","0.29","30","0.88","74","2.18","21","0.62","90","2.65","2","0.06","19","0.56","2","0.06","4","0.12","78","2.29","-","-","9","0.90","-","-","5","0.71","4","0.57","1","0.14","-","-"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
