"千葉県","1023","4.89","19","","81","0.61","392","2.97","752","5.70","50","0.38","6","0.05","83","0.63","61","0.46","1","0.01","1","0.01","52","0.39","-","-","11","0.33","-","-","1","0.11","-","-","1","0.11","1","0.11"
"東京都","983","2.39","46","","52","0.20","817","3.13","2119","8.12","151","0.58","27","0.10","225","0.86","140","0.54","2","0.01","2","0.01","57","0.22","-","-","11","0.29","2","0.08","1","0.04","5","0.20","3","0.12","3","0.12"
"神奈川県","693","2.11","30","","49","0.24","555","2.72","1476","7.24","133","0.65","6","0.03","134","0.66","107","0.52","2","0.01","1","0.00","22","0.11","2","0.04","25","0.53","-","-","-","-","2","0.20","-","-","10","1.00"
"新潟県","530","5.52","13","","63","1.03","300","4.92","404","6.62","42","0.69","37","0.61","30","0.49","26","0.43","-","-","-","-","9","0.15","-","-","4","0.40","-","-","-","-","-","-","-","-","3","0.23"
"富山県","219","4.56","4","","21","0.72","101","3.48","243","8.38","24","0.83","8","0.28","1","0.03","5","0.17","-","-","2","0.07","3","0.10","1","0.14","2","0.29","-","-","-","-","8","1.60","-","-","-","-"
"石川県","323","6.73","7","","15","0.52","205","7.07","339","11.69","33","1.14","-","-","32","1.10","9","0.31","-","-","-","-","24","0.83","-","-","-","-","-","-","-","-","8","1.60","-","-","10","2.00"
"福井県","208","6.50","6","","10","0.45","86","3.91","202","9.18","8","0.36","25","1.14","1","0.05","10","0.45","1","0.05","-","-","23","1.05","-","-","1","0.33","-","-","1","0.17","1","0.17","-","-","1","0.17"
"山梨県","186","4.65","3","","2","0.08","62","2.58","191","7.96","17","0.71","-","-","2","0.08","5","0.21","-","-","-","-","-","-","-","-","3","0.33","1","0.10","-","-","-","-","-","-","1","0.10"
"長野県","450","5.17","1","","4","0.07","126","2.33","363","6.72","15","0.28","-","-","20","0.37","22","0.41","-","-","-","-","5","0.09","-","-","3","0.27","-","-","-","-","4","0.36","-","-","5","0.45"
"岐阜県","261","3.00","8","","10","0.19","67","1.26","225","4.25","19","0.36","4","0.08","10","0.19","14","0.26","-","-","11","0.21","4","0.08","-","-","1","0.09","-","-","-","-","1","0.20","-","-","3","0.60"
"静岡県","445","3.20","15","","24","0.27","324","3.64","605","6.80","34","0.38","9","0.10","47","0.53","32","0.36","1","0.01","17","0.19","12","0.13","1","0.05","5","0.23","-","-","1","0.10","4","0.40","2","0.20","7","0.70"
"愛知県","709","3.64","30","","37","0.20","336","1.86","1007","5.56","54","0.30","17","0.09","22","0.12","58","0.32","4","0.02","9","0.05","53","0.29","-","-","1","0.03","-","-","-","-","4","0.29","-","-","9","0.64"
"三重県","288","4.00","7","","32","0.71","118","2.62","273","6.07","3","0.07","16","0.36","12","0.27","22","0.49","-","-","1","0.02","1","0.02","-","-","-","-","-","-","-","-","2","0.22","-","-","1","0.11"
"滋賀県","149","2.81","6","","4","0.13","65","2.03","195","6.09","12","0.38","8","0.25","15","0.47","9","0.28","-","-","4","0.13","17","0.53","-","-","-","-","-","-","-","-","-","-","-","-","7","1.00"
"京都府","390","3.20","4","","12","0.16","117","1.60","434","5.95","12","0.16","23","0.32","25","0.34","18","0.25","-","-","1","0.01","13","0.18","-","-","1","0.06","-","-","-","-","-","-","-","-","6","0.86"
"大阪府","845","2.75","103","","54","0.27","523","2.63","1506","7.57","110","0.55","194","0.97","55","0.28","92","0.46","1","0.01","8","0.04","49","0.25","-","-","10","0.19","1","0.06","1","0.06","5","0.29","-","-","18","1.06"
"兵庫県","866","4.35","38","","38","0.29","298","2.31","992","7.69","73","0.57","133","1.03","27","0.21","49","0.38","-","-","2","0.02","37","0.29","-","-","15","0.43","3","0.25","-","-","1","0.08","-","-","1","0.08"
"奈良県","196","3.63","19","","7","0.21","84","2.47","161","4.74","3","0.09","27","0.79","4","0.12","12","0.35","-","-","-","-","5","0.15","1","0.11","1","0.11","-","-","-","-","-","-","-","-","8","1.33"
"和歌山県","203","4.06","26","","4","0.13","37","1.19","145","4.68","11","0.35","27","0.87","-","-","12","0.39","-","-","1","0.03","2","0.06","-","-","2","0.50","1","0.09","-","-","7","0.64","-","-","3","0.27"
"鳥取県","121","4.17","-","","3","0.16","123","6.47","129","6.79","4","0.21","11","0.58","4","0.21","10","0.53","1","0.05","1","0.05","4","0.21","-","-","-","-","-","-","-","-","-","-","-","-","1","0.20"
"島根県","182","4.79","11","","4","0.17","120","5.22","120","5.22","10","0.43","42","1.83","7","0.30","15","0.65","-","-","1","0.04","11","0.48","-","-","-","-","-","-","1","0.13","1","0.13","-","-","7","0.88"
"岡山県","519","6.18","4","","10","0.19","74","1.37","460","8.52","22","0.41","16","0.30","3","0.06","21","0.39","1","0.02","1","0.02","13","0.24","-","-","1","0.08","-","-","-","-","-","-","-","-","2","0.40"
"広島県","424","3.72","9","","27","0.38","231","3.25","506","7.13","19","0.27","8","0.11","-","-","31","0.44","4","0.06","-","-","40","0.56","1","0.05","10","0.53","-","-","-","-","2","0.10","-","-","5","0.24"
"山口県","356","5.16","27","","22","0.46","176","3.67","485","10.10","44","0.92","8","0.17","5","0.10","25","0.52","-","-","1","0.02","2","0.04","-","-","2","0.22","-","-","-","-","2","0.22","-","-","-","-"
"徳島県","124","3.26","17","","5","0.22","33","1.43","167","7.26","7","0.30","5","0.22","-","-","14","0.61","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","0.14"
"香川県","70","1.49","1","","6","0.21","44","1.57","263","9.39","7","0.25","31","1.11","3","0.11","12","0.43","-","-","1","0.04","3","0.11","-","-","-","-","1","0.20","-","-","-","-","-","-","1","0.20"
"愛媛県","301","4.93","26","","9","0.24","114","3.08","364","9.84","10","0.27","6","0.16","1","0.03","17","0.46","-","-","3","0.08","11","0.30","-","-","7","0.88","-","-","-","-","1","0.17","-","-","-","-"
"高知県","542","11.29","15","","-","-","70","2.33","150","5.00","13","0.43","28","0.93","4","0.13","18","0.60","-","-","-","-","31","1.03","-","-","1","0.33","-","-","1","0.13","2","0.25","-","-","1","0.13"
"福岡県","646","3.26","114","","41","0.34","521","4.34","1556","12.97","71","0.59","76","0.63","77","0.64","73","0.61","-","-","4","0.03","54","0.45","1","0.04","6","0.23","2","0.15","-","-","-","-","-","-","2","0.15"
"佐賀県","109","2.79","20","","5","0.22","48","2.09","276","12.00","12","0.52","24","1.04","3","0.13","14","0.61","-","-","-","-","15","0.65","-","-","-","-","1","0.17","-","-","4","0.67","-","-","11","1.83"
"長崎県","230","3.29","27","","8","0.18","99","2.25","289","6.57","18","0.41","38","0.86","13","0.30","16","0.36","-","-","-","-","15","0.34","1","0.13","1","0.13","-","-","-","-","6","0.50","-","-","6","0.50"
"熊本県","231","2.89","23","","7","0.14","69","1.38","517","10.34","23","0.46","50","1.00","3","0.06","26","0.52","-","-","6","0.12","11","0.22","-","-","12","1.33","-","-","1","0.07","-","-","-","-","12","0.80"
"大分県","451","7.78","20","","14","0.39","83","2.31","663","18.42","18","0.50","32","0.89","20","0.56","24","0.67","1","0.03","2","0.06","20","0.56","-","-","6","1.20","-","-","-","-","3","0.27","-","-","4","0.36"
"宮崎県","318","5.39","85","","31","0.86","73","2.03","331","9.19","24","0.67","21","0.58","1","0.03","29","0.81","2","0.06","4","0.11","4","0.11","-","-","14","2.33","-","-","1","0.14","-","-","-","-","1","0.14"
"鹿児島県","404","4.34","35","","43","0.78","227","4.13","515","9.36","23","0.42","23","0.42","32","0.58","24","0.44","1","0.02","-","-","14","0.25","-","-","2","0.29","-","-","-","-","-","-","-","-","6","0.50"
"沖縄県","419","7.22","59","","13","0.38","52","1.53","128","3.76","32","0.94","66","1.94","16","0.47","15","0.44","2","0.06","8","0.24","89","2.62","-","-","6","0.60","-","-","4","0.57","2","0.29","-","-","8","1.14"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
