"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015年46週(11月09日～11月15日)","2015年11月18日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","百日咳","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","707","0.14","5465","","1240","0.39","8176","2.59","21696","6.88","1725","0.55","1156","0.37","1861","0.59","1635","0.52","74","0.02","177","0.06","2198","0.70","10","0.01","574","0.83","9","0.02","14","0.03","360","0.76","16","0.03","12","0.03"
"北海道","38","0.17","423","","89","0.63","671","4.73","342","2.41","132","0.93","122","0.86","153","1.08","46","0.32","-","-","21","0.15","207","1.46","-","-","9","0.32","-","-","-","-","25","1.09","-","-","1","0.04"
"青森県","-","-","65","","16","0.38","59","1.40","190","4.52","19","0.45","39","0.93","3","0.07","25","0.60","2","0.05","10","0.24","16","0.38","-","-","6","0.55","-","-","-","-","8","1.33","-","-","-","-"
"岩手県","3","0.05","108","","10","0.25","179","4.48","144","3.60","21","0.53","16","0.40","6","0.15","19","0.48","-","-","-","-","15","0.38","-","-","6","0.43","-","-","-","-","7","0.37","1","0.05","4","0.21"
"宮城県","28","0.29","166","","12","0.20","161","2.73","257","4.36","40","0.68","44","0.75","25","0.42","31","0.53","-","-","2","0.03","8","0.14","-","-","2","0.17","-","-","-","-","10","0.83","-","-","-","-"
"秋田県","6","0.11","82","","6","0.17","39","1.11","87","2.49","11","0.31","40","1.14","55","1.57","9","0.26","-","-","1","0.03","5","0.14","-","-","1","0.14","-","-","-","-","5","0.63","-","-","-","-"
"山形県","7","0.15","161","","34","1.13","152","5.07","128","4.27","26","0.87","7","0.23","63","2.10","12","0.40","-","-","-","-","41","1.37","-","-","1","0.13","-","-","-","-","-","-","1","0.10","-","-"
"福島県","2","0.03","201","","16","0.35","64","1.39","172","3.74","38","0.83","17","0.37","51","1.11","36","0.78","-","-","1","0.02","6","0.13","-","-","5","0.42","-","-","-","-","7","1.00","-","-","-","-"
"茨城県","12","0.10","135","","21","0.28","110","1.47","365","4.87","47","0.63","27","0.36","56","0.75","26","0.35","1","0.01","2","0.03","64","0.85","-","-","22","1.29","-","-","-","-","6","0.46","-","-","-","-"
"栃木県","6","0.08","163","","9","0.19","97","2.02","119","2.48","26","0.54","20","0.42","36","0.75","21","0.44","-","-","1","0.02","19","0.40","-","-","9","0.75","-","-","1","0.14","6","0.86","-","-","-","-"
"群馬県","24","0.24","114","","12","0.20","152","2.53","383","6.38","7","0.12","13","0.22","35","0.58","32","0.53","1","0.02","2","0.03","13","0.22","-","-","14","1.00","-","-","1","0.13","7","0.88","-","-","-","-"
"埼玉県","44","0.17","250","","75","0.47","497","3.09","930","5.78","119","0.74","52","0.32","121","0.75","87","0.54","3","0.02","9","0.06","167","1.04","1","0.02","50","1.22","1","0.10","1","0.10","7","0.70","-","-","-","-"
"千葉県","28","0.13","125","","62","0.46","354","2.62","661","4.90","64","0.47","73","0.54","75","0.56","67","0.50","-","-","6","0.04","101","0.75","-","-","32","0.94","-","-","1","0.11","6","0.67","1","0.11","-","-"
"東京都","61","0.15","310","","89","0.34","655","2.53","1871","7.22","142","0.55","57","0.22","89","0.34","143","0.55","8","0.03","10","0.04","141","0.54","-","-","30","0.77","-","-","1","0.04","40","1.60","3","0.12","1","0.04"
"神奈川県","36","0.11","168","","59","0.29","428","2.09","1323","6.45","160","0.78","91","0.44","34","0.17","122","0.60","5","0.02","7","0.03","89","0.43","-","-","71","1.51","1","0.10","-","-","13","1.30","-","-","1","0.10"
"新潟県","-","-","173","","52","0.88","201","3.41","326","5.53","66","1.12","34","0.58","13","0.22","32","0.54","2","0.03","9","0.15","41","0.69","-","-","6","0.60","-","-","-","-","7","0.54","5","0.38","-","-"
"富山県","-","-","129","","10","0.34","69","2.38","169","5.83","16","0.55","8","0.28","2","0.07","13","0.45","-","-","3","0.10","14","0.48","-","-","2","0.29","-","-","-","-","14","2.80","-","-","-","-"
"石川県","5","0.10","72","","15","0.52","77","2.66","276","9.52","4","0.14","6","0.21","4","0.14","10","0.34","-","-","1","0.03","54","1.86","-","-","1","0.14","-","-","-","-","10","2.00","-","-","-","-"
"福井県","8","0.25","116","","19","0.86","41","1.86","287","13.05","11","0.50","1","0.05","16","0.73","9","0.41","-","-","-","-","4","0.18","-","-","1","0.33","1","0.17","-","-","4","0.67","-","-","-","-"
"山梨県","-","-","40","","-","-","96","4.00","90","3.75","9","0.38","11","0.46","8","0.33","9","0.38","-","-","-","-","3","0.13","-","-","2","0.22","-","-","-","-","8","0.80","-","-","-","-"
"長野県","9","0.10","137","","12","0.22","148","2.74","236","4.37","32","0.59","21","0.39","41","0.76","27","0.50","1","0.02","4","0.07","43","0.80","-","-","2","0.18","-","-","-","-","6","0.55","-","-","-","-"
"岐阜県","16","0.18","85","","10","0.19","76","1.43","177","3.34","15","0.28","17","0.32","18","0.34","18","0.34","9","0.17","2","0.04","11","0.21","-","-","2","0.18","-","-","-","-","8","1.60","-","-","-","-"
"静岡県","54","0.39","139","","24","0.27","427","4.80","496","5.57","26","0.29","24","0.27","26","0.29","36","0.40","2","0.02","8","0.09","77","0.87","3","0.14","9","0.41","2","0.20","-","-","14","1.40","2","0.20","-","-"
"愛知県","54","0.28","258","","49","0.27","452","2.50","987","5.45","62","0.34","78","0.43","115","0.64","80","0.44","2","0.01","7","0.04","48","0.27","-","-","13","0.38","1","0.07","-","-","9","0.64","-","-","-","-"
"三重県","12","0.17","107","","14","0.31","71","1.58","227","5.04","24","0.53","8","0.18","23","0.51","25","0.56","3","0.07","1","0.02","1","0.02","-","-","2","0.17","-","-","-","-","5","0.56","-","-","-","-"
"滋賀県","3","0.06","37","","7","0.22","68","2.13","223","6.97","26","0.81","11","0.34","10","0.31","19","0.59","1","0.03","4","0.13","10","0.31","-","-","2","0.25","-","-","-","-","1","0.14","-","-","-","-"
"京都府","13","0.11","72","","26","0.36","112","1.53","533","7.30","40","0.55","2","0.03","34","0.47","28","0.38","-","-","-","-","46","0.63","2","0.11","4","0.22","-","-","-","-","2","0.29","-","-","-","-"
"大阪府","29","0.09","536","","86","0.43","404","2.02","1680","8.40","139","0.70","28","0.14","117","0.59","113","0.57","6","0.03","10","0.05","125","0.63","1","0.02","26","0.50","-","-","-","-","10","0.59","-","-","2","0.12"
"兵庫県","21","0.11","163","","56","0.43","335","2.60","1235","9.57","50","0.39","22","0.17","69","0.53","53","0.41","7","0.05","-","-","89","0.69","-","-","29","0.83","-","-","-","-","9","0.82","-","-","-","-"
"奈良県","5","0.09","85","","12","0.35","52","1.53","209","6.15","11","0.32","3","0.09","15","0.44","12","0.35","-","-","1","0.03","7","0.21","-","-","-","-","-","-","-","-","5","0.83","-","-","-","-"
"和歌山県","4","0.08","26","","14","0.45","32","1.03","114","3.68","8","0.26","6","0.19","33","1.06","22","0.71","-","-","2","0.06","4","0.13","-","-","1","0.25","-","-","-","-","8","0.73","-","-","-","-"
"鳥取県","4","0.14","77","","31","1.63","129","6.79","251","13.21","2","0.11","2","0.11","8","0.42","6","0.32","-","-","-","-","3","0.16","-","-","8","2.67","-","-","1","0.20","1","0.20","-","-","-","-"
"島根県","3","0.08","30","","19","0.83","60","2.61","274","11.91","7","0.30","12","0.52","-","-","14","0.61","-","-","10","0.43","10","0.43","-","-","2","0.67","-","-","-","-","5","0.63","-","-","-","-"
"岡山県","12","0.14","50","","9","0.17","52","0.96","266","4.93","25","0.46","10","0.19","19","0.35","18","0.33","2","0.04","4","0.07","37","0.69","2","0.17","4","0.33","-","-","1","0.20","-","-","-","-","-","-"
"広島県","32","0.28","137","","24","0.33","192","2.67","858","11.92","25","0.35","64","0.89","71","0.99","27","0.38","4","0.06","3","0.04","75","1.04","-","-","25","1.32","-","-","1","0.05","11","0.52","-","-","-","-"
"山口県","9","0.13","88","","8","0.17","180","3.75","354","7.38","9","0.19","50","1.04","23","0.48","37","0.77","1","0.02","11","0.23","22","0.46","-","-","9","1.00","-","-","-","-","6","0.67","-","-","-","-"
"徳島県","6","0.16","66","","4","0.17","22","0.96","216","9.39","7","0.30","1","0.04","7","0.30","13","0.57","-","-","-","-","6","0.26","-","-","-","-","-","-","-","-","-","-","-","-","1","0.14"
"香川県","1","0.02","76","","14","0.50","35","1.25","115","4.11","12","0.43","9","0.32","22","0.79","11","0.39","2","0.07","1","0.04","5","0.18","-","-","2","0.40","-","-","-","-","7","1.40","-","-","-","-"
"愛媛県","4","0.07","67","","5","0.14","129","3.49","289","7.81","11","0.30","14","0.38","20","0.54","21","0.57","-","-","-","-","25","0.68","-","-","15","1.88","-","-","-","-","2","0.33","-","-","-","-"
"高知県","1","0.02","22","","-","-","46","1.53","112","3.73","20","0.67","2","0.07","5","0.17","11","0.37","3","0.10","3","0.10","13","0.43","-","-","-","-","-","-","-","-","6","0.75","2","0.25","-","-"
"福岡県","31","0.16","78","","80","0.67","394","3.28","1561","13.01","84","0.70","22","0.18","68","0.57","104","0.87","4","0.03","3","0.03","165","1.38","1","0.04","51","1.96","-","-","2","0.13","19","1.27","-","-","-","-"
"佐賀県","3","0.08","16","","11","0.48","43","1.87","257","11.17","8","0.35","2","0.09","19","0.83","16","0.70","-","-","2","0.09","70","3.04","-","-","-","-","-","-","-","-","2","0.33","-","-","-","-"
"長崎県","4","0.06","23","","10","0.23","130","2.95","517","11.75","16","0.36","6","0.14","21","0.48","19","0.43","-","-","4","0.09","62","1.41","-","-","15","1.88","-","-","-","-","5","0.42","-","-","-","-"
"熊本県","3","0.04","38","","22","0.44","74","1.48","492","9.84","9","0.18","21","0.42","59","1.18","31","0.62","-","-","4","0.08","54","1.08","-","-","40","4.44","-","-","1","0.07","6","0.40","-","-","1","0.07"
"大分県","2","0.03","10","","25","0.69","129","3.58","436","12.11","40","1.11","22","0.61","74","2.06","39","1.08","1","0.03","2","0.06","16","0.44","-","-","14","2.80","-","-","-","-","6","0.55","-","-","-","-"
"宮崎県","2","0.03","20","","22","0.61","104","2.89","520","14.44","18","0.50","13","0.36","25","0.69","39","1.08","-","-","-","-","33","0.92","-","-","15","2.50","-","-","-","-","4","0.57","-","-","-","-"
