"埼玉県","158","0.62","91","0.56","42","0.26","565","3.49","946","5.84","82","0.51","193","1.19","165","1.02","96","0.59","24","0.15","27","0.17","-","-","39","0.95","-","-","1","0.09","1","0.09","-","-","-","-"
"千葉県","100","0.47","39","0.29","60","0.44","329","2.44","492","3.64","45","0.33","133","0.99","118","0.87","56","0.41","34","0.25","15","0.11","1","0.03","34","1.00","-","-","2","0.22","8","0.89","-","-","-","-"
"東京都","184","0.45","107","0.41","60","0.23","700","2.66","1791","6.81","121","0.46","301","1.14","404","1.54","137","0.52","31","0.12","22","0.08","-","-","21","0.55","1","0.04","3","0.12","12","0.48","-","-","-","-"
"神奈川県","49","0.14","51","0.24","80","0.37","539","2.51","1046","4.87","101","0.47","158","0.73","303","1.41","107","0.50","43","0.20","32","0.15","-","-","94","1.81","-","-","1","0.09","1","0.09","-","-","-","-"
"新潟県","2","0.02","58","1.02","75","1.32","160","2.81","176","3.09","20","0.35","53","0.93","97","1.70","28","0.49","12","0.21","13","0.23","-","-","5","0.50","-","-","-","-","5","0.38","1","0.08","-","-"
"富山県","10","0.21","58","2.00","26","0.90","56","1.93","169","5.83","7","0.24","15","0.52","3","0.10","13","0.45","14","0.48","1","0.03","-","-","4","0.57","-","-","-","-","-","-","-","-","-","-"
"石川県","11","0.23","28","0.97","23","0.79","99","3.41","213","7.34","7","0.24","5","0.17","12","0.41","20","0.69","8","0.28","1","0.03","-","-","6","0.86","-","-","-","-","9","1.80","-","-","-","-"
"福井県","4","0.11","19","0.86","24","1.09","54","2.45","91","4.14","6","0.27","27","1.23","3","0.14","12","0.55","-","-","1","0.05","-","-","1","0.33","1","0.17","-","-","-","-","-","-","1","0.17"
"山梨県","7","0.17","13","0.54","3","0.13","34","1.42","118","4.92","6","0.25","5","0.21","16","0.67","11","0.46","2","0.08","8","0.33","-","-","5","0.56","-","-","-","-","3","0.30","-","-","-","-"
"長野県","3","0.03","53","0.98","14","0.26","120","2.22","361","6.69","24","0.44","11","0.20","22","0.41","14","0.26","11","0.20","3","0.06","-","-","5","0.45","2","0.18","-","-","5","0.45","-","-","-","-"
"岐阜県","26","0.30","26","0.49","3","0.06","65","1.23","181","3.42","11","0.21","12","0.23","9","0.17","17","0.32","3","0.06","-","-","-","-","4","0.36","-","-","-","-","3","0.60","-","-","-","-"
"静岡県","16","0.12","33","0.37","40","0.45","193","2.17","495","5.56","20","0.22","20","0.22","49","0.55","34","0.38","8","0.09","21","0.24","-","-","19","0.86","-","-","-","-","3","0.30","-","-","-","-"
"愛知県","64","0.33","70","0.38","27","0.15","395","2.17","840","4.62","32","0.18","67","0.37","38","0.21","51","0.28","16","0.09","20","0.11","-","-","20","0.57","-","-","-","-","9","0.60","-","-","-","-"
"三重県","103","1.43","32","0.71","7","0.16","98","2.18","210","4.67","24","0.53","24","0.53","10","0.22","25","0.56","14","0.31","3","0.07","-","-","1","0.08","-","-","3","0.33","3","0.33","-","-","-","-"
"滋賀県","15","0.28","18","0.56","1","0.03","37","1.16","148","4.63","5","0.16","37","1.16","3","0.09","10","0.31","2","0.06","7","0.22","-","-","2","0.25","-","-","-","-","-","-","-","-","-","-"
"京都府","25","0.20","33","0.43","19","0.25","115","1.51","401","5.28","18","0.24","27","0.36","13","0.17","24","0.32","18","0.24","5","0.07","-","-","10","0.56","-","-","-","-","2","0.29","-","-","-","-"
"大阪府","182","0.60","107","0.54","126","0.63","492","2.46","1042","5.21","66","0.33","99","0.50","55","0.28","63","0.32","41","0.21","17","0.09","4","0.08","40","0.77","-","-","-","-","4","0.24","-","-","1","0.06"
"兵庫県","40","0.20","100","0.79","65","0.51","215","1.69","650","5.12","60","0.47","111","0.87","32","0.25","40","0.31","34","0.27","14","0.11","-","-","27","0.77","-","-","-","-","4","0.29","-","-","-","-"
"奈良県","45","0.82","22","0.65","19","0.56","64","1.88","127","3.74","5","0.15","58","1.71","4","0.12","11","0.32","1","0.03","5","0.15","-","-","5","0.50","1","0.17","-","-","3","0.50","-","-","-","-"
"和歌山県","22","0.45","12","0.40","8","0.27","28","0.93","104","3.47","11","0.37","25","0.83","13","0.43","12","0.40","8","0.27","-","-","-","-","4","1.00","-","-","-","-","7","0.64","-","-","2","0.18"
"鳥取県","11","0.38","9","0.47","4","0.21","76","4.00","84","4.42","3","0.16","37","1.95","-","-","6","0.32","12","0.63","2","0.11","-","-","6","1.20","-","-","-","-","-","-","-","-","4","0.80"
"島根県","25","0.66","18","0.78","13","0.57","46","2.00","98","4.26","8","0.35","49","2.13","-","-","9","0.39","3","0.13","-","-","-","-","1","0.33","-","-","1","0.11","-","-","-","-","-","-"
"岡山県","25","0.30","17","0.31","12","0.22","112","2.07","241","4.46","11","0.20","35","0.65","7","0.13","26","0.48","5","0.09","6","0.11","-","-","18","1.50","-","-","-","-","1","0.20","-","-","-","-"
"広島県","35","0.30","44","0.61","27","0.38","155","2.15","434","6.03","29","0.40","38","0.53","5","0.07","28","0.39","6","0.08","5","0.07","-","-","12","0.63","-","-","-","-","3","0.14","-","-","-","-"
"山口県","15","0.22","34","0.72","12","0.26","182","3.87","316","6.72","14","0.30","44","0.94","17","0.36","29","0.62","17","0.36","1","0.02","-","-","15","1.67","1","0.11","-","-","1","0.11","-","-","-","-"
"徳島県","1","0.03","21","0.91","7","0.30","28","1.22","122","5.30","7","0.30","4","0.17","8","0.35","19","0.83","6","0.26","1","0.04","-","-","-","-","-","-","1","0.14","2","0.29","-","-","-","-"
"香川県","30","0.64","13","0.46","5","0.18","63","2.25","129","4.61","6","0.21","21","0.75","4","0.14","15","0.54","16","0.57","4","0.14","1","0.20","2","0.40","-","-","-","-","-","-","-","-","-","-"
"愛媛県","5","0.08","29","0.81","15","0.42","87","2.42","195","5.42","12","0.33","51","1.42","14","0.39","27","0.75","13","0.36","5","0.14","1","0.13","15","1.88","-","-","-","-","4","0.67","-","-","-","-"
"高知県","1","0.02","19","0.63","9","0.30","31","1.03","74","2.47","5","0.17","17","0.57","7","0.23","17","0.57","2","0.07","1","0.03","-","-","1","0.33","-","-","-","-","-","-","-","-","-","-"
"福岡県","95","0.48","53","0.44","129","1.08","463","3.86","1675","13.96","50","0.42","82","0.68","38","0.32","76","0.63","26","0.22","28","0.23","-","-","25","0.96","-","-","-","-","5","0.33","-","-","-","-"
"佐賀県","3","0.08","15","0.65","12","0.52","42","1.83","210","9.13","11","0.48","22","0.96","5","0.22","14","0.61","8","0.35","1","0.04","-","-","1","0.25","-","-","1","0.17","-","-","-","-","-","-"
"長崎県","3","0.04","14","0.32","27","0.61","75","1.70","231","5.25","17","0.39","25","0.57","13","0.30","14","0.32","3","0.07","4","0.09","-","-","7","0.88","-","-","-","-","-","-","-","-","-","-"
"熊本県","37","0.46","34","0.68","21","0.42","137","2.74","545","10.90","6","0.12","32","0.64","3","0.06","36","0.72","22","0.44","16","0.32","-","-","16","1.78","-","-","3","0.20","1","0.07","-","-","-","-"
"大分県","3","0.05","6","0.17","19","0.53","58","1.61","427","11.86","40","1.11","9","0.25","-","-","21","0.58","20","0.56","17","0.47","-","-","5","1.00","-","-","-","-","2","0.18","-","-","-","-"
"宮崎県","1","0.02","7","0.20","33","0.94","107","3.06","446","12.74","9","0.26","30","0.86","4","0.11","34","0.97","20","0.57","10","0.29","-","-","20","3.33","-","-","-","-","-","-","-","-","-","-"
"鹿児島県","35","0.38","21","0.39","73","1.35","154","2.85","363","6.72","31","0.57","7","0.13","7","0.13","27","0.50","13","0.24","9","0.17","-","-","14","2.00","1","0.08","-","-","2","0.17","-","-","-","-"
"沖縄県","79","1.36","3","0.09","20","0.59","39","1.15","102","3.00","11","0.32","82","2.41","12","0.35","13","0.38","5","0.15","4","0.12","-","-","16","1.78","-","-","1","0.14","1","0.14","-","-","-","-"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
