"愛知県","14","0.07","37","","110","0.60","395","2.17","793","4.36","77","0.42","918","5.04","18","0.10","83","0.46","-","-","164","0.90","49","0.27","-","-","22","0.63","-","-","-","-","1","0.07","-","-","-","-"
"三重県","18","0.25","3","","37","0.82","88","1.96","271","6.02","16","0.36","515","11.44","-","-","30","0.67","-","-","127","2.82","20","0.44","1","0.08","5","0.42","1","0.11","-","-","3","0.33","-","-","-","-"
"滋賀県","2","0.04","2","","14","0.44","38","1.19","147","4.59","20","0.63","437","13.66","-","-","21","0.66","-","-","80","2.50","13","0.41","-","-","1","0.13","2","0.29","-","-","-","-","-","-","-","-"
"京都府","1","0.01","6","","49","0.64","168","2.21","383","5.04","22","0.29","491","6.46","1","0.01","41","0.54","-","-","71","0.93","18","0.24","-","-","7","0.39","-","-","-","-","-","-","-","-","-","-"
"大阪府","11","0.04","60","","145","0.73","586","2.93","1142","5.71","103","0.52","2190","10.95","14","0.07","136","0.68","3","0.02","308","1.54","81","0.41","7","0.13","29","0.56","-","-","2","0.12","8","0.47","-","-","1","0.06"
"兵庫県","15","0.08","11","","101","0.78","207","1.60","836","6.48","43","0.33","1601","12.41","19","0.15","56","0.43","6","0.05","265","2.05","75","0.58","-","-","61","1.74","-","-","1","0.07","3","0.21","1","0.07","-","-"
"奈良県","-","-","9","","30","0.88","89","2.62","231","6.79","19","0.56","208","6.12","3","0.09","17","0.50","3","0.09","43","1.26","16","0.47","-","-","8","0.80","-","-","2","0.33","1","0.17","-","-","-","-"
"和歌山県","-","-","25","","13","0.43","38","1.27","101","3.37","19","0.63","287","9.57","-","-","17","0.57","-","-","48","1.60","47","1.57","-","-","-","-","-","-","3","0.27","2","0.18","-","-","-","-"
"鳥取県","-","-","4","","12","0.63","77","4.05","98","5.16","7","0.37","282","14.84","1","0.05","9","0.47","1","0.05","70","3.68","12","0.63","-","-","4","0.80","-","-","1","0.20","1","0.20","-","-","1","0.20"
"島根県","-","-","1","","13","0.57","66","2.87","116","5.04","7","0.30","76","3.30","1","0.04","15","0.65","-","-","27","1.17","20","0.87","-","-","-","-","-","-","1","0.13","1","0.13","-","-","-","-"
"岡山県","6","0.07","-","","19","0.35","60","1.11","344","6.37","22","0.41","413","7.65","1","0.02","36","0.67","-","-","99","1.83","14","0.26","-","-","6","0.50","-","-","-","-","-","-","-","-","1","0.20"
"広島県","-","-","6","","41","0.57","147","2.04","409","5.68","19","0.26","550","7.64","11","0.15","30","0.42","2","0.03","53","0.74","14","0.19","1","0.05","19","1.00","-","-","-","-","1","0.05","-","-","-","-"
"山口県","9","0.13","2","","27","0.56","126","2.63","201","4.19","7","0.15","407","8.48","1","0.02","23","0.48","-","-","167","3.48","44","0.92","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"徳島県","1","0.03","-","","10","0.43","56","2.43","89","3.87","8","0.35","79","3.43","3","0.13","19","0.83","-","-","29","1.26","19","0.83","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"香川県","3","0.06","3","","27","0.96","74","2.64","241","8.61","5","0.18","293","10.46","-","-","15","0.54","2","0.07","67","2.39","21","0.75","-","-","1","0.20","-","-","-","-","2","0.40","-","-","2","0.40"
"愛媛県","4","0.07","12","","29","0.78","115","3.11","232","6.27","18","0.49","352","9.51","10","0.27","25","0.68","-","-","50","1.35","55","1.49","-","-","25","3.13","-","-","-","-","-","-","-","-","-","-"
"高知県","1","0.02","2","","6","0.20","37","1.23","73","2.43","14","0.47","573","19.10","5","0.17","15","0.50","2","0.07","79","2.63","5","0.17","-","-","-","-","-","-","3","0.38","1","0.13","-","-","-","-"
"福岡県","12","0.06","23","","79","0.66","520","4.33","821","6.84","34","0.28","903","7.53","10","0.08","83","0.69","-","-","649","5.41","62","0.52","-","-","12","0.46","1","0.07","-","-","5","0.33","-","-","1","0.07"
"佐賀県","6","0.15","-","","21","0.91","52","2.26","72","3.13","17","0.74","225","9.78","-","-","17","0.74","-","-","119","5.17","3","0.13","-","-","5","1.67","-","-","1","0.17","3","0.50","-","-","-","-"
"長崎県","13","0.19","1","","9","0.20","114","2.59","117","2.66","21","0.48","345","7.84","1","0.02","21","0.48","-","-","98","2.23","23","0.52","-","-","4","0.50","-","-","1","0.08","2","0.17","-","-","7","0.58"
"熊本県","24","0.30","2","","30","0.60","79","1.58","403","8.06","8","0.16","462","9.24","2","0.04","37","0.74","2","0.04","163","3.26","14","0.28","-","-","4","0.44","-","-","-","-","3","0.20","-","-","2","0.13"
"大分県","6","0.10","2","","11","0.31","119","3.31","363","10.08","14","0.39","443","12.31","2","0.06","37","1.03","-","-","185","5.14","23","0.64","-","-","5","1.00","-","-","-","-","2","0.18","-","-","-","-"
"宮崎県","14","0.24","13","","28","0.78","107","2.97","261","7.25","22","0.61","491","13.64","8","0.22","38","1.06","-","-","103","2.86","5","0.14","-","-","16","2.67","-","-","-","-","-","-","-","-","-","-"
"鹿児島県","50","0.54","29","","122","2.22","130","2.36","415","7.55","17","0.31","308","5.60","4","0.07","27","0.49","-","-","196","3.56","98","1.78","-","-","7","1.00","1","0.08","-","-","1","0.08","-","-","-","-"
"沖縄県","510","8.79","134","","33","0.97","39","1.15","131","3.85","19","0.56","77","2.26","1","0.03","11","0.32","4","0.12","25","0.74","8","0.24","2","0.22","14","1.56","-","-","1","0.14","6","0.86","-","-","-","-"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
