"千葉県","267","1.39","5","","35","0.29","215","1.76","621","5.09","114","0.93","4","0.03","24","0.20","51","0.42","-","-","2","0.02","35","0.29","1","0.04","4","0.14","-","-","-","-","2","0.22","-","-","2","0.22"
"東京都","416","1.07","19","","87","0.35","540","2.18","1618","6.52","182","0.73","27","0.11","64","0.26","159","0.64","2","0.01","10","0.04","45","0.18","3","0.08","20","0.56","-","-","3","0.12","5","0.20","2","0.08","7","0.28"
"神奈川県","214","0.75","9","","42","0.23","226","1.23","1036","5.63","202","1.10","10","0.05","81","0.44","113","0.61","-","-","4","0.02","29","0.16","-","-","31","0.84","-","-","-","-","-","-","-","-","5","0.63"
"新潟県","333","3.47","21","","32","0.52","231","3.79","478","7.84","122","2.00","-","-","55","0.90","46","0.75","-","-","-","-","3","0.05","-","-","3","0.30","-","-","-","-","4","0.31","1","0.08","1","0.08"
"富山県","250","5.21","-","","49","1.69","89","3.07","162","5.59","40","1.38","1","0.03","19","0.66","13","0.45","-","-","-","-","-","-","-","-","18","2.57","-","-","-","-","7","1.40","-","-","3","0.60"
"石川県","132","2.75","12","","49","1.69","99","3.41","188","6.48","53","1.83","6","0.21","8","0.28","16","0.55","-","-","-","-","11","0.38","-","-","5","0.71","-","-","-","-","1","0.20","-","-","-","-"
"福井県","86","2.69","4","","19","0.86","60","2.73","360","16.36","54","2.45","2","0.09","1","0.05","18","0.82","-","-","3","0.14","11","0.50","-","-","-","-","1","0.17","1","0.17","-","-","-","-","-","-"
"山梨県","134","3.35","-","","1","0.04","49","2.04","119","4.96","11","0.46","-","-","-","-","8","0.33","-","-","-","-","4","0.17","-","-","2","0.22","-","-","-","-","-","-","1","0.10","-","-"
"長野県","478","5.49","-","","11","0.20","96","1.78","372","6.89","63","1.17","3","0.06","3","0.06","17","0.31","-","-","1","0.02","3","0.06","-","-","6","0.55","-","-","-","-","10","0.91","-","-","11","1.00"
"岐阜県","323","3.71","3","","15","0.28","37","0.70","252","4.75","43","0.81","7","0.13","4","0.08","15","0.28","-","-","-","-","6","0.11","-","-","1","0.09","-","-","-","-","1","0.20","-","-","5","1.00"
"静岡県","212","1.53","6","","32","0.36","132","1.48","387","4.35","75","0.84","2","0.02","17","0.19","35","0.39","-","-","-","-","15","0.17","-","-","8","0.36","1","0.10","1","0.10","1","0.10","2","0.20","1","0.10"
"愛知県","400","2.05","13","","54","0.30","266","1.47","823","4.55","99","0.55","16","0.09","3","0.02","72","0.40","4","0.02","3","0.02","55","0.30","-","-","12","0.35","-","-","-","-","6","0.43","1","0.07","13","0.93"
"三重県","95","1.32","3","","22","0.49","71","1.58","320","7.11","29","0.64","3","0.07","-","-","22","0.49","-","-","-","-","10","0.22","-","-","1","0.08","1","0.11","-","-","1","0.11","-","-","-","-"
"滋賀県","97","1.83","1","","12","0.38","57","1.78","330","10.31","40","1.25","3","0.09","5","0.16","15","0.47","-","-","2","0.06","4","0.13","-","-","-","-","-","-","-","-","-","-","-","-","1","0.14"
"京都府","232","1.92","1","","31","0.42","77","1.04","568","7.68","23","0.31","1","0.01","3","0.04","32","0.43","2","0.03","-","-","6","0.08","-","-","1","0.06","-","-","-","-","-","-","-","-","2","0.29"
"大阪府","520","1.69","52","","128","0.64","363","1.82","1835","9.22","191","0.96","11","0.06","11","0.06","107","0.54","-","-","18","0.09","23","0.12","2","0.04","14","0.27","3","0.18","-","-","1","0.06","2","0.12","23","1.35"
"兵庫県","431","2.22","9","","69","0.55","159","1.26","1122","8.90","132","1.05","7","0.06","8","0.06","57","0.45","-","-","6","0.05","20","0.16","-","-","31","0.94","2","0.17","1","0.08","1","0.08","-","-","12","1.00"
"奈良県","87","1.61","-","","18","0.53","33","0.97","223","6.56","47","1.38","-","-","6","0.18","8","0.24","-","-","2","0.06","3","0.09","-","-","1","0.11","-","-","-","-","-","-","-","-","1","0.17"
"和歌山県","86","1.72","1","","13","0.42","27","0.87","253","8.16","13","0.42","2","0.06","3","0.10","10","0.32","-","-","1","0.03","1","0.03","-","-","3","0.75","-","-","-","-","5","0.45","-","-","18","1.64"
"鳥取県","63","2.17","-","","12","0.63","43","2.26","160","8.42","29","1.53","-","-","1","0.05","9","0.47","1","0.05","-","-","2","0.11","-","-","-","-","1","0.20","-","-","-","-","-","-","8","1.60"
"島根県","134","3.53","4","","24","1.04","20","0.87","170","7.39","43","1.87","3","0.13","-","-","14","0.61","-","-","1","0.04","-","-","-","-","2","0.67","-","-","-","-","2","0.25","-","-","9","1.13"
"岡山県","297","3.54","3","","29","0.54","54","1.00","656","12.15","37","0.69","3","0.06","-","-","17","0.31","-","-","4","0.07","7","0.13","-","-","12","1.00","-","-","-","-","-","-","-","-","-","-"
"広島県","304","2.64","9","","57","0.79","137","1.90","608","8.44","64","0.89","-","-","5","0.07","25","0.35","-","-","8","0.11","29","0.40","-","-","10","0.53","-","-","2","0.10","1","0.05","1","0.05","19","0.90"
"山口県","141","2.04","15","","29","0.60","133","2.77","301","6.27","55","1.15","27","0.56","7","0.15","26","0.54","-","-","13","0.27","-","-","-","-","1","0.11","-","-","-","-","4","0.44","-","-","3","0.33"
"徳島県","93","2.45","4","","6","0.26","15","0.65","205","8.91","22","0.96","-","-","-","-","18","0.78","1","0.04","-","-","2","0.09","-","-","-","-","1","0.14","-","-","-","-","-","-","4","0.57"
"香川県","69","1.41","8","","13","0.43","37","1.23","209","6.97","32","1.07","2","0.07","3","0.10","26","0.87","-","-","4","0.13","2","0.07","-","-","2","0.40","-","-","-","-","1","0.20","-","-","4","0.80"
"愛媛県","165","2.70","3","","19","0.51","49","1.32","458","12.38","44","1.19","3","0.08","-","-","31","0.84","2","0.05","-","-","7","0.19","-","-","8","1.00","-","-","-","-","-","-","-","-","16","2.67"
"高知県","86","1.79","2","","10","0.33","19","0.63","322","10.73","47","1.57","2","0.07","2","0.07","13","0.43","-","-","1","0.03","34","1.13","-","-","3","1.00","-","-","1","0.13","7","0.88","-","-","12","1.50"
"福岡県","215","1.09","17","","64","0.53","368","3.07","1141","9.51","212","1.77","47","0.39","2","0.02","83","0.69","3","0.03","34","0.28","78","0.65","-","-","12","0.46","3","0.21","-","-","-","-","-","-","4","0.29"
"佐賀県","52","1.33","5","","23","1.00","30","1.30","156","6.78","23","1.00","9","0.39","-","-","15","0.65","-","-","17","0.74","10","0.43","-","-","-","-","-","-","-","-","-","-","-","-","1","0.17"
"長崎県","75","1.07","14","","18","0.41","115","2.61","336","7.64","79","1.80","4","0.09","-","-","23","0.52","13","0.30","3","0.07","23","0.52","-","-","8","1.00","-","-","-","-","2","0.17","-","-","1","0.08"
"熊本県","119","1.49","2","","21","0.42","119","2.38","612","12.24","53","1.06","121","2.42","1","0.02","40","0.80","-","-","54","1.08","5","0.10","-","-","17","1.89","-","-","-","-","-","-","-","-","5","0.33"
"大分県","120","2.07","3","","28","0.78","74","2.06","504","14.00","58","1.61","58","1.61","2","0.06","41","1.14","3","0.08","14","0.39","55","1.53","-","-","6","1.20","-","-","-","-","1","0.09","-","-","1","0.09"
"宮崎県","138","2.38","10","","63","1.80","70","2.00","545","15.57","57","1.63","65","1.86","4","0.11","28","0.80","-","-","1","0.03","7","0.20","-","-","9","1.50","-","-","-","-","-","-","-","-","8","1.14"
"鹿児島県","259","2.78","7","","107","1.95","131","2.38","343","6.24","101","1.84","15","0.27","-","-","41","0.75","2","0.04","3","0.05","10","0.18","-","-","6","0.86","-","-","2","0.17","1","0.08","-","-","8","0.67"
"沖縄県","595","10.26","25","","3","0.09","44","1.29","90","2.65","76","2.24","5","0.15","2","0.06","15","0.44","4","0.12","1","0.03","21","0.62","-","-","1","0.10","-","-","1","0.14","9","1.29","-","-","11","1.57"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
