"東京都","93","0.23","286","","112","0.43","545","2.11","1255","4.86","172","0.67","173","0.67","149","0.58","174","0.67","1","0.00","44","0.17","48","0.19","-","-","19","0.49","1","0.04","1","0.04","6","0.24","-","-","1","0.04"
"神奈川県","86","0.28","127","","35","0.18","286","1.46","996","5.08","196","1.00","101","0.52","137","0.70","138","0.70","1","0.01","26","0.13","28","0.14","1","0.03","35","0.88","-","-","2","0.20","-","-","2","0.20","-","-"
"新潟県","64","0.67","86","","28","0.46","157","2.57","217","3.56","78","1.28","20","0.33","14","0.23","29","0.48","5","0.08","54","0.89","9","0.15","-","-","3","0.30","-","-","1","0.08","3","0.23","1","0.08","-","-"
"富山県","-","-","39","","15","0.52","43","1.48","189","6.52","22","0.76","30","1.03","4","0.14","13","0.45","-","-","6","0.21","1","0.03","-","-","4","0.57","-","-","-","-","3","0.60","-","-","-","-"
"石川県","-","-","45","","6","0.21","44","1.52","170","5.86","17","0.59","19","0.66","5","0.17","14","0.48","1","0.03","2","0.07","4","0.14","-","-","1","0.14","-","-","-","-","6","1.20","-","-","-","-"
"福井県","1","0.03","17","","7","0.32","43","1.95","131","5.95","36","1.64","16","0.73","-","-","12","0.55","-","-","-","-","20","0.91","-","-","2","0.67","-","-","-","-","1","0.17","-","-","-","-"
"山梨県","-","-","22","","2","0.08","38","1.58","73","3.04","4","0.17","-","-","-","-","6","0.25","-","-","-","-","1","0.04","-","-","5","0.56","-","-","-","-","-","-","-","-","-","-"
"長野県","4","0.05","66","","9","0.17","149","2.76","226","4.19","82","1.52","36","0.67","4","0.07","18","0.33","-","-","17","0.31","2","0.04","-","-","6","0.55","-","-","-","-","8","0.73","-","-","-","-"
"岐阜県","13","0.15","76","","15","0.28","35","0.66","150","2.83","31","0.58","20","0.38","-","-","19","0.36","-","-","5","0.09","7","0.13","-","-","2","0.18","-","-","-","-","1","0.20","-","-","-","-"
"静岡県","10","0.07","82","","27","0.30","176","1.98","333","3.74","50","0.56","16","0.18","18","0.20","61","0.69","-","-","25","0.28","9","0.10","-","-","10","0.45","1","0.10","-","-","-","-","2","0.20","-","-"
"愛知県","11","0.06","176","","50","0.28","311","1.72","623","3.44","96","0.53","139","0.77","6","0.03","85","0.47","7","0.04","16","0.09","29","0.16","-","-","11","0.32","-","-","1","0.07","7","0.50","-","-","2","0.14"
"三重県","4","0.06","58","","34","0.76","53","1.18","213","4.73","25","0.56","8","0.18","3","0.07","24","0.53","1","0.02","2","0.04","5","0.11","-","-","3","0.25","-","-","-","-","4","0.44","-","-","-","-"
"滋賀県","5","0.09","26","","5","0.16","34","1.06","137","4.28","24","0.75","13","0.41","-","-","19","0.59","-","-","5","0.16","5","0.16","-","-","1","0.13","-","-","-","-","-","-","-","-","-","-"
"京都府","2","0.02","78","","26","0.36","87","1.21","340","4.72","42","0.58","54","0.75","14","0.19","23","0.32","-","-","3","0.04","18","0.25","-","-","5","0.29","-","-","-","-","-","-","-","-","-","-"
"大阪府","44","0.14","224","","60","0.30","354","1.79","1251","6.32","132","0.67","48","0.24","15","0.08","111","0.56","5","0.03","8","0.04","35","0.18","-","-","6","0.12","-","-","1","0.06","3","0.18","-","-","-","-"
"兵庫県","11","0.06","139","","26","0.20","164","1.28","634","4.95","126","0.98","47","0.37","23","0.18","73","0.57","1","0.01","13","0.10","34","0.27","-","-","18","0.51","-","-","-","-","1","0.08","-","-","-","-"
"奈良県","6","0.11","32","","9","0.26","33","0.97","69","2.03","8","0.24","34","1.00","3","0.09","17","0.50","-","-","1","0.03","8","0.24","-","-","3","0.33","-","-","-","-","-","-","-","-","-","-"
"和歌山県","1","0.02","13","","3","0.10","15","0.48","36","1.16","23","0.74","26","0.84","2","0.06","14","0.45","-","-","5","0.16","-","-","-","-","1","0.25","-","-","-","-","5","0.45","-","-","-","-"
"鳥取県","4","0.14","44","","10","0.53","74","3.89","65","3.42","5","0.26","1","0.05","-","-","9","0.47","-","-","-","-","1","0.05","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"島根県","-","-","56","","7","0.30","51","2.22","128","5.57","17","0.74","7","0.30","-","-","17","0.74","-","-","4","0.17","18","0.78","-","-","-","-","-","-","-","-","3","0.38","-","-","-","-"
"岡山県","4","0.05","23","","11","0.20","33","0.61","308","5.70","35","0.65","16","0.30","1","0.02","26","0.48","-","-","3","0.06","8","0.15","-","-","3","0.25","-","-","-","-","1","0.20","-","-","-","-"
"広島県","25","0.22","154","","23","0.32","157","2.18","282","3.92","48","0.67","54","0.75","-","-","35","0.49","2","0.03","7","0.10","56","0.78","1","0.05","23","1.21","-","-","-","-","2","0.10","-","-","-","-"
"山口県","5","0.07","65","","8","0.17","113","2.35","169","3.52","36","0.75","29","0.60","3","0.06","40","0.83","-","-","4","0.08","5","0.10","-","-","3","0.33","-","-","-","-","4","0.44","-","-","1","0.11"
"徳島県","2","0.05","52","","9","0.39","22","0.96","123","5.35","15","0.65","6","0.26","1","0.04","19","0.83","1","0.04","1","0.04","1","0.04","-","-","1","0.25","-","-","-","-","1","0.14","-","-","-","-"
"香川県","1","0.02","50","","12","0.41","53","1.83","195","6.72","14","0.48","-","-","1","0.03","12","0.41","-","-","9","0.31","4","0.14","-","-","-","-","1","0.20","-","-","6","1.20","-","-","-","-"
"愛媛県","18","0.30","47","","7","0.19","57","1.54","163","4.41","24","0.65","96","2.59","2","0.05","31","0.84","-","-","19","0.51","9","0.24","-","-","11","1.38","-","-","1","0.17","1","0.17","-","-","-","-"
"高知県","1","0.02","40","","2","0.07","25","0.83","45","1.50","25","0.83","46","1.53","1","0.03","17","0.57","-","-","6","0.20","19","0.63","-","-","-","-","-","-","-","-","5","0.63","1","0.13","-","-"
"福岡県","13","0.07","138","","41","0.34","431","3.59","676","5.63","123","1.03","128","1.07","25","0.21","101","0.84","1","0.01","11","0.09","60","0.50","-","-","15","0.58","-","-","-","-","-","-","-","-","-","-"
"佐賀県","4","0.10","16","","10","0.43","49","2.13","32","1.39","36","1.57","38","1.65","-","-","21","0.91","-","-","12","0.52","15","0.65","-","-","-","-","-","-","-","-","2","0.33","-","-","-","-"
"長崎県","69","0.99","39","","4","0.09","83","1.89","111","2.52","31","0.70","56","1.27","3","0.07","31","0.70","-","-","3","0.07","27","0.61","-","-","-","-","-","-","-","-","9","0.75","-","-","-","-"
"熊本県","6","0.08","164","","24","0.48","64","1.28","210","4.20","75","1.50","68","1.36","4","0.08","46","0.92","-","-","12","0.24","15","0.30","-","-","4","0.44","-","-","1","0.07","4","0.27","-","-","-","-"
"大分県","24","0.41","39","","12","0.33","88","2.44","257","7.14","51","1.42","39","1.08","9","0.25","33","0.92","-","-","7","0.19","33","0.92","-","-","20","4.00","-","-","-","-","4","0.36","-","-","-","-"
"宮崎県","1","0.02","112","","19","0.53","58","1.61","169","4.69","52","1.44","35","0.97","4","0.11","30","0.83","-","-","12","0.33","3","0.08","-","-","19","3.17","-","-","-","-","-","-","-","-","1","0.14"
"鹿児島県","8","0.09","53","","41","0.75","138","2.51","271","4.93","53","0.96","102","1.85","1","0.02","33","0.60","2","0.04","13","0.24","9","0.16","-","-","6","0.86","-","-","-","-","-","-","-","-","2","0.17"
"沖縄県","33","0.57","3","","19","0.56","48","1.41","114","3.35","37","1.09","99","2.91","1","0.03","15","0.44","4","0.12","3","0.09","46","1.35","-","-","4","0.40","-","-","1","0.14","3","0.43","1","0.14","1","0.14"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
