"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015年09週(02月23日～03月01日)","2015年03月04日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","百日咳","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","29059","5.88","1402","","909","0.29","9475","3.01","24615","7.81","1416","0.45","1108","0.35","1058","0.34","1436","0.46","20","0.01","58","0.02","886","0.28","6","0.01","293","0.43","4","0.01","15","0.03","110","0.23","6","0.01","144","0.30"
"北海道","2132","9.39","76","","79","0.55","605","4.23","488","3.41","54","0.38","49","0.34","47","0.33","39","0.27","2","0.01","2","0.01","52","0.36","-","-","8","0.29","-","-","-","-","2","0.09","1","0.04","1","0.04"
"青森県","428","6.58","20","","7","0.17","56","1.33","191","4.55","24","0.57","1","0.02","26","0.62","12","0.29","-","-","-","-","6","0.14","-","-","6","0.55","-","-","-","-","2","0.33","-","-","2","0.33"
"岩手県","616","9.48","14","","4","0.10","162","4.05","309","7.73","26","0.65","1","0.03","14","0.35","19","0.48","-","-","1","0.03","4","0.10","-","-","3","0.21","-","-","-","-","10","0.53","-","-","13","0.68"
"宮城県","481","5.17","11","","14","0.24","177","3.05","650","11.21","32","0.55","4","0.07","39","0.67","17","0.29","-","-","-","-","5","0.09","-","-","3","0.25","-","-","1","0.08","6","0.50","-","-","3","0.25"
"秋田県","512","9.48","5","","3","0.09","34","0.97","142","4.06","18","0.51","-","-","-","-","4","0.11","-","-","-","-","8","0.23","-","-","4","0.57","-","-","-","-","1","0.13","-","-","-","-"
"山形県","272","5.67","3","","30","1.00","170","5.67","323","10.77","26","0.87","64","2.13","10","0.33","19","0.63","-","-","1","0.03","8","0.27","-","-","1","0.13","-","-","-","-","1","0.10","-","-","-","-"
"福島県","560","7.37","17","","8","0.18","134","2.98","321","7.13","17","0.38","9","0.20","15","0.33","23","0.51","-","-","-","-","22","0.49","-","-","10","0.83","-","-","-","-","3","0.43","-","-","8","1.14"
"茨城県","561","4.68","6","","19","0.25","228","3.04","512","6.83","19","0.25","16","0.21","12","0.16","20","0.27","-","-","2","0.03","17","0.23","-","-","13","0.76","-","-","-","-","-","-","-","-","4","0.31"
"栃木県","452","5.95","6","","3","0.06","86","1.79","205","4.27","16","0.33","5","0.10","11","0.23","26","0.54","1","0.02","-","-","3","0.06","3","0.25","-","-","-","-","-","-","2","0.29","-","-","4","0.57"
"群馬県","544","5.55","26","","15","0.25","186","3.10","383","6.38","17","0.28","24","0.40","21","0.35","27","0.45","1","0.02","2","0.03","9","0.15","-","-","18","1.29","-","-","1","0.13","4","0.50","-","-","8","1.00"
"埼玉県","1136","4.64","44","","46","0.29","572","3.67","1451","9.30","78","0.50","13","0.08","105","0.67","87","0.56","-","-","1","0.01","55","0.35","1","0.02","13","0.32","-","-","1","0.10","2","0.20","-","-","5","0.50"
"千葉県","1651","7.71","21","","42","0.31","491","3.66","914","6.82","58","0.43","7","0.05","58","0.43","54","0.40","-","-","-","-","55","0.41","-","-","19","0.56","-","-","-","-","2","0.22","1","0.11","1","0.11"
"東京都","1694","4.07","64","","56","0.21","812","3.09","2354","8.95","125","0.48","26","0.10","194","0.74","128","0.49","1","0.00","2","0.01","65","0.25","-","-","12","0.31","1","0.04","1","0.04","12","0.48","-","-","2","0.08"
