"報告数・定点当り報告数、疾病・都道府県別","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2014年24週(06月09日～06月15日)","2014年06月18日作成","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","インフルエンザ","","ＲＳウイルス感染症","","咽頭結膜熱","","Ａ群溶血性レンサ球菌咽頭炎","","感染性胃腸炎","","水痘","","手足口病","","伝染性紅斑","","突発性発しん","","百日咳","","ヘルパンギーナ","","流行性耳下腺炎","","急性出血性結膜炎","","流行性角結膜炎","","細菌性髄膜炎","","無菌性髄膜炎","","マイコプラズマ肺炎","","クラミジア肺炎","","感染性胃腸炎（ロタウイルス）",""
"","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当","報告","定当"
"総数","645","0.13","221","","2574","0.82","8048","2.55","18323","5.80","4036","1.28","1512","0.48","871","0.28","2066","0.65","61","0.02","2689","0.85","993","0.31","3","0.00","467","0.68","5","0.01","22","0.05","135","0.29","3","0.01","95","0.20"
"北海道","5","0.02","23","","162","1.13","398","2.78","677","4.73","199","1.39","29","0.20","2","0.01","55","0.38","1","0.01","4","0.03","21","0.15","-","-","10","0.36","-","-","2","0.09","6","0.26","-","-","8","0.35"
"青森県","-","-","-","","11","0.26","48","1.14","172","4.10","64","1.52","4","0.10","14","0.33","20","0.48","-","-","4","0.10","12","0.29","-","-","11","1.00","-","-","8","1.33","7","1.17","-","-","13","2.17"
"岩手県","10","0.16","2","","23","0.58","92","2.30","196","4.90","44","1.10","4","0.10","16","0.40","15","0.38","-","-","2","0.05","13","0.33","-","-","5","0.36","-","-","-","-","12","0.63","-","-","-","-"
"宮城県","7","0.08","5","","15","0.26","162","2.79","318","5.48","45","0.78","7","0.12","94","1.62","34","0.59","-","-","1","0.02","13","0.22","-","-","3","0.25","-","-","-","-","10","0.83","-","-","1","0.08"
"秋田県","5","0.09","-","","13","0.37","33","0.94","130","3.71","38","1.09","8","0.23","-","-","7","0.20","-","-","4","0.11","6","0.17","-","-","1","0.14","-","-","-","-","2","0.25","-","-","3","0.38"
"山形県","21","0.44","1","","14","0.47","105","3.50","165","5.50","37","1.23","-","-","16","0.53","23","0.77","-","-","3","0.10","14","0.47","-","-","-","-","-","-","-","-","2","0.20","-","-","1","0.10"
"福島県","3","0.04","9","","17","0.38","105","2.33","204","4.53","60","1.33","6","0.13","20","0.44","30","0.67","-","-","1","0.02","60","1.33","-","-","11","0.92","-","-","-","-","15","2.14","-","-","4","0.57"
"茨城県","-","-","7","","38","0.51","201","2.68","327","4.36","60","0.80","12","0.16","23","0.31","38","0.51","-","-","12","0.16","9","0.12","-","-","15","0.88","-","-","-","-","-","-","-","-","1","0.08"
"栃木県","1","0.01","-","","53","1.10","84","1.75","127","2.65","36","0.75","5","0.10","9","0.19","29","0.60","-","-","6","0.13","9","0.19","-","-","4","0.33","-","-","-","-","2","0.29","-","-","2","0.29"
"群馬県","7","0.07","-","","43","0.72","209","3.48","295","4.92","61","1.02","3","0.05","7","0.12","42","0.70","1","0.02","96","1.60","7","0.12","-","-","17","1.21","2","0.25","-","-","2","0.25","-","-","2","0.25"
"埼玉県","7","0.03","5","","105","0.66","544","3.44","1066","6.75","174","1.10","56","0.35","53","0.34","156","0.99","-","-","119","0.75","62","0.39","2","0.05","12","0.29","-","-","1","0.10","3","0.30","-","-","-","-"
"千葉県","5","0.02","9","","93","0.70","340","2.56","623","4.68","191","1.44","44","0.33","39","0.29","80","0.60","-","-","49","0.37","54","0.41","-","-","20","0.59","-","-","-","-","1","0.11","-","-","-","-"
"東京都","14","0.03","16","","237","0.90","806","3.05","1680","6.36","279","1.06","80","0.30","105","0.40","236","0.89","4","0.02","227","0.86","72","0.27","-","-","17","0.44","-","-","1","0.04","3","0.12","2","0.08","2","0.08"
"神奈川県","29","0.09","4","","129","0.62","414","1.98","1121","5.36","250","1.20","57","0.27","222","1.06","159","0.76","3","0.01","68","0.33","61","0.29","-","-","50","1.22","-","-","2","0.20","-","-","-","-","1","0.10"
"新潟県","1","0.01","17","","73","1.20","234","3.84","311","5.10","148","2.43","5","0.08","96","1.57","43","0.70","-","-","8","0.13","16","0.26","-","-","4","0.40","-","-","-","-","2","0.15","1","0.08","5","0.38"
"富山県","1","0.02","-","","51","1.76","81","2.79","181","6.24","53","1.83","4","0.14","17","0.59","13","0.45","-","-","18","0.62","3","0.10","-","-","-","-","-","-","-","-","5","1.00","-","-","1","0.20"
"石川県","-","-","-","","40","1.38","85","2.93","159","5.48","26","0.90","29","1.00","22","0.76","21","0.72","-","-","5","0.17","10","0.34","-","-","-","-","-","-","-","-","3","0.60","-","-","2","0.40"
"福井県","9","0.28","-","","32","1.45","63","2.86","183","8.32","32","1.45","3","0.14","2","0.09","15","0.68","-","-","22","1.00","16","0.73","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"山梨県","3","0.08","-","","12","0.50","59","2.46","117","4.88","22","0.92","7","0.29","2","0.08","10","0.42","1","0.04","18","0.75","3","0.13","-","-","2","0.22","-","-","-","-","2","0.20","-","-","-","-"
"長野県","8","0.09","-","","24","0.45","142","2.68","475","8.96","140","2.64","8","0.15","5","0.09","28","0.53","-","-","24","0.45","5","0.09","-","-","18","1.64","-","-","-","-","10","0.91","-","-","-","-"
"岐阜県","7","0.08","-","","41","0.77","66","1.25","187","3.53","44","0.83","28","0.53","2","0.04","16","0.30","-","-","21","0.40","16","0.30","-","-","11","1.00","-","-","-","-","-","-","-","-","1","0.20"
"静岡県","9","0.06","5","","59","0.66","202","2.27","434","4.88","98","1.10","12","0.13","24","0.27","51","0.57","-","-","8","0.09","15","0.17","-","-","11","0.50","-","-","1","0.10","5","0.50","-","-","-","-"
"愛知県","10","0.05","7","","127","0.70","467","2.58","813","4.49","140","0.77","48","0.27","7","0.04","118","0.65","2","0.01","40","0.22","50","0.28","-","-","16","0.47","-","-","-","-","4","0.29","-","-","5","0.36"
"三重県","-","-","1","","38","0.84","98","2.18","276","6.13","62","1.38","30","0.67","9","0.20","28","0.62","1","0.02","56","1.24","14","0.31","-","-","12","1.00","-","-","-","-","1","0.11","-","-","-","-"
"滋賀県","1","0.02","-","","21","0.66","73","2.28","168","5.25","27","0.84","15","0.47","1","0.03","20","0.63","-","-","32","1.00","4","0.13","-","-","3","0.38","-","-","-","-","3","0.43","-","-","2","0.29"
"京都府","6","0.05","5","","58","0.77","141","1.88","445","5.93","58","0.77","5","0.07","5","0.07","27","0.36","2","0.03","60","0.80","17","0.23","-","-","7","0.39","-","-","-","-","2","0.29","-","-","-","-"
"大阪府","16","0.05","23","","243","1.23","618","3.12","1275","6.44","295","1.49","68","0.34","14","0.07","118","0.60","4","0.02","274","1.38","48","0.24","-","-","11","0.21","-","-","1","0.06","4","0.24","-","-","12","0.71"
"兵庫県","4","0.02","4","","126","0.98","229","1.78","1014","7.86","190","1.47","26","0.20","20","0.16","68","0.53","4","0.03","127","0.98","27","0.21","-","-","48","1.37","-","-","-","-","1","0.08","-","-","2","0.17"
"奈良県","-","-","3","","39","1.15","60","1.76","161","4.74","43","1.26","7","0.21","1","0.03","18","0.53","-","-","32","0.94","3","0.09","-","-","5","0.56","-","-","-","-","-","-","-","-","-","-"
"和歌山県","2","0.04","2","","26","0.84","21","0.68","147","4.74","30","0.97","4","0.13","1","0.03","19","0.61","-","-","38","1.23","1","0.03","-","-","2","0.50","-","-","-","-","5","0.45","-","-","2","0.18"
"鳥取県","3","0.10","-","","21","1.11","71","3.74","143","7.53","28","1.47","-","-","-","-","10","0.53","-","-","39","2.05","6","0.32","-","-","5","1.67","-","-","-","-","-","-","-","-","3","0.60"
"島根県","7","0.18","1","","24","1.04","63","2.74","221","9.61","21","0.91","5","0.22","-","-","19","0.83","-","-","25","1.09","-","-","-","-","-","-","-","-","1","0.13","2","0.25","-","-","1","0.13"
"岡山県","1","0.01","1","","41","0.76","71","1.31","351","6.50","68","1.26","3","0.06","-","-","25","0.46","1","0.02","30","0.56","11","0.20","-","-","7","0.58","-","-","-","-","-","-","-","-","-","-"
"広島県","10","0.09","2","","77","1.08","170","2.39","473","6.66","107","1.51","8","0.11","-","-","43","0.61","3","0.04","64","0.90","52","0.73","-","-","12","0.63","-","-","1","0.05","1","0.05","-","-","4","0.19"
"山口県","5","0.07","4","","31","0.65","158","3.29","335","6.98","52","1.08","43","0.90","1","0.02","27","0.56","1","0.02","185","3.85","9","0.19","-","-","13","1.44","-","-","-","-","1","0.11","-","-","1","0.11"
"徳島県","-","-","2","","15","0.65","15","0.65","153","6.65","21","0.91","-","-","1","0.04","19","0.83","1","0.04","38","1.65","2","0.09","-","-","-","-","-","-","-","-","-","-","-","-","1","0.14"
"香川県","1","0.02","-","","22","0.73","61","2.03","161","5.37","28","0.93","2","0.07","1","0.03","25","0.83","-","-","44","1.47","2","0.07","-","-","-","-","-","-","-","-","-","-","-","-","1","0.20"
"愛媛県","8","0.13","1","","38","1.03","49","1.32","352","9.51","46","1.24","8","0.22","-","-","26","0.70","5","0.14","18","0.49","10","0.27","-","-","13","1.63","-","-","1","0.17","-","-","-","-","2","0.33"
"高知県","2","0.04","-","","6","0.20","38","1.27","148","4.93","57","1.90","3","0.10","-","-","23","0.77","-","-","29","0.97","31","1.03","-","-","-","-","1","0.13","-","-","3","0.38","-","-","3","0.38"
"福岡県","4","0.02","7","","109","0.91","491","4.09","866","7.22","205","1.71","231","1.93","3","0.03","90","0.75","4","0.03","193","1.61","99","0.83","-","-","19","0.73","1","0.08","-","-","2","0.15","-","-","2","0.15"
"佐賀県","-","-","1","","19","0.83","74","3.22","79","3.43","19","0.83","2","0.09","2","0.09","30","1.30","-","-","47","2.04","30","1.30","-","-","2","0.50","-","-","-","-","-","-","-","-","-","-"
"長崎県","2","0.03","2","","16","0.36","87","1.98","225","5.11","78","1.77","29","0.66","-","-","21","0.48","7","0.16","106","2.41","17","0.39","1","0.13","-","-","-","-","-","-","3","0.25","-","-","1","0.08"
"熊本県","16","0.20","-","","23","0.46","120","2.40","337","6.74","66","1.32","81","1.62","1","0.02","49","0.98","2","0.04","189","3.78","9","0.18","-","-","20","2.22","1","0.07","-","-","-","-","-","-","4","0.27"
"大分県","-","-","-","","40","1.11","82","2.28","343","9.53","62","1.72","183","5.08","1","0.03","42","1.17","7","0.19","110","3.06","21","0.58","-","-","3","0.60","-","-","-","-","6","0.55","-","-","-","-"
"宮崎県","13","0.22","2","","49","1.36","116","3.22","289","8.03","67","1.86","153","4.25","6","0.17","35","0.97","3","0.08","80","2.22","4","0.11","-","-","32","5.33","-","-","-","-","-","-","-","-","-","-"
"鹿児島県","53","0.57","10","","68","1.24","161","2.93","309","5.62","116","2.11","126","2.29","4","0.07","29","0.53","1","0.02","110","2.00","14","0.25","-","-","8","1.14","-","-","-","-","-","-","-","-","-","-"
"沖縄県","329","5.67","40","","12","0.35","41","1.21","91","2.68","49","1.44","21","0.62","3","0.09","16","0.47","3","0.09","3","0.09","15","0.44","-","-","7","0.70","-","-","3","0.43","5","0.71","-","-","2","0.29"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
