"神奈川県","18","0.06","50","","52","0.29","142","0.80","452","2.54","46","0.26","82","0.46","11","0.06","93","0.52","1","0.01","393","2.21","227","1.28","1","0.02","53","1.18","-","-","1","0.10","4","0.40","-","-","-","-"
"新潟県","-","-","47","","19","0.33","51","0.88","124","2.14","6","0.10","20","0.34","15","0.26","36","0.62","4","0.07","215","3.71","157","2.71","-","-","8","0.80","-","-","-","-","8","0.62","1","0.08","-","-"
"富山県","-","-","11","","7","0.24","13","0.45","83","2.86","5","0.17","2","0.07","2","0.07","8","0.28","1","0.03","61","2.10","44","1.52","-","-","-","-","-","-","-","-","4","0.80","-","-","-","-"
"石川県","5","0.10","9","","13","0.45","27","0.93","72","2.48","5","0.17","24","0.83","4","0.14","15","0.52","-","-","54","1.86","38","1.31","-","-","1","0.14","-","-","-","-","8","1.60","-","-","-","-"
"福井県","-","-","2","","39","1.77","12","0.55","100","4.55","2","0.09","5","0.23","3","0.14","15","0.68","-","-","25","1.14","11","0.50","-","-","1","0.33","-","-","-","-","9","1.50","-","-","-","-"
"山梨県","-","-","-","","1","0.04","13","0.54","49","2.04","5","0.21","21","0.88","7","0.29","5","0.21","-","-","57","2.38","13","0.54","-","-","-","-","-","-","1","0.10","4","0.40","-","-","-","-"
"長野県","-","-","-","","18","0.34","36","0.68","107","2.02","11","0.21","29","0.55","8","0.15","19","0.36","1","0.02","164","3.09","68","1.28","-","-","10","0.91","-","-","-","-","12","1.09","-","-","-","-"
"岐阜県","-","-","5","","25","0.47","37","0.70","113","2.13","10","0.19","28","0.53","1","0.02","16","0.30","1","0.02","49","0.92","46","0.87","1","0.09","6","0.55","-","-","-","-","11","2.20","-","-","-","-"
"静岡県","6","0.04","22","","19","0.21","97","1.09","228","2.56","16","0.18","28","0.31","7","0.08","31","0.35","1","0.01","105","1.18","43","0.48","1","0.05","15","0.71","-","-","1","0.10","17","1.70","2","0.20","-","-"
"愛知県","-","-","18","","57","0.31","128","0.71","432","2.39","49","0.27","44","0.24","27","0.15","59","0.33","3","0.02","198","1.09","119","0.66","-","-","27","0.79","1","0.07","5","0.36","19","1.36","-","-","-","-"
"三重県","1","0.01","22","","19","0.42","26","0.58","149","3.31","4","0.09","11","0.24","23","0.51","19","0.42","3","0.07","43","0.96","12","0.27","-","-","3","0.25","-","-","-","-","5","0.56","-","-","-","-"
"滋賀県","-","-","4","","9","0.28","22","0.69","114","3.56","12","0.38","14","0.44","6","0.19","13","0.41","-","-","41","1.28","35","1.09","-","-","8","1.00","-","-","-","-","4","0.57","-","-","-","-"
"京都府","1","0.01","9","","10","0.13","45","0.59","196","2.58","16","0.21","58","0.76","6","0.08","28","0.37","-","-","40","0.53","82","1.08","-","-","5","0.28","-","-","4","0.57","6","0.86","-","-","-","-"
"大阪府","5","0.02","132","","87","0.43","184","0.92","612","3.04","49","0.24","48","0.24","5","0.02","96","0.48","2","0.01","156","0.78","382","1.90","1","0.02","34","0.65","-","-","3","0.18","35","2.06","-","-","-","-"
"兵庫県","1","0.01","30","","58","0.45","80","0.63","480","3.75","46","0.36","24","0.19","16","0.13","62","0.48","4","0.03","80","0.63","201","1.57","-","-","10","0.29","2","0.18","-","-","9","0.82","-","-","-","-"
"奈良県","-","-","13","","5","0.15","29","0.85","100","2.94","11","0.32","12","0.35","17","0.50","15","0.44","1","0.03","13","0.38","40","1.18","-","-","13","1.30","2","0.33","1","0.17","8","1.33","1","0.17","-","-"
"和歌山県","-","-","9","","17","0.55","8","0.26","47","1.52","9","0.29","3","0.10","6","0.19","11","0.35","-","-","20","0.65","91","2.94","-","-","1","0.25","-","-","1","0.09","3","0.27","-","-","-","-"
"鳥取県","-","-","2","","2","0.11","34","1.79","70","3.68","6","0.32","6","0.32","-","-","11","0.58","-","-","24","1.26","20","1.05","-","-","6","1.20","-","-","-","-","3","0.60","-","-","-","-"
"島根県","-","-","14","","39","1.70","21","0.91","139","6.04","3","0.13","1","0.04","16","0.70","21","0.91","-","-","5","0.22","30","1.30","-","-","1","0.33","-","-","6","0.75","4","0.50","-","-","-","-"
"岡山県","-","-","9","","16","0.30","24","0.44","208","3.85","16","0.30","15","0.28","5","0.09","31","0.57","1","0.02","36","0.67","77","1.43","-","-","-","-","-","-","-","-","3","0.60","-","-","-","-"
"広島県","-","-","36","","58","0.82","105","1.48","286","4.03","19","0.27","10","0.14","11","0.15","22","0.31","4","0.06","37","0.52","55","0.77","-","-","19","1.00","-","-","-","-","16","0.76","-","-","-","-"
"山口県","-","-","33","","23","0.48","51","1.06","112","2.33","16","0.33","9","0.19","17","0.35","16","0.33","-","-","27","0.56","12","0.25","-","-","3","0.33","-","-","-","-","9","1.00","-","-","-","-"
"徳島県","-","-","10","","3","0.13","9","0.39","174","7.57","3","0.13","7","0.30","1","0.04","18","0.78","3","0.13","11","0.48","48","2.09","-","-","-","-","-","-","-","-","2","0.29","-","-","-","-"
"香川県","-","-","4","","18","0.64","20","0.71","164","5.86","7","0.25","5","0.18","4","0.14","18","0.64","1","0.04","23","0.82","39","1.39","-","-","2","0.40","1","0.20","-","-","12","2.40","-","-","-","-"
"愛媛県","2","0.03","5","","19","0.51","67","1.81","197","5.32","8","0.22","9","0.24","16","0.43","25","0.68","-","-","50","1.35","23","0.62","-","-","19","2.38","-","-","1","0.17","4","0.67","-","-","-","-"
"高知県","-","-","11","","24","0.80","24","0.80","62","2.07","13","0.43","5","0.17","2","0.07","11","0.37","1","0.03","20","0.67","14","0.47","-","-","-","-","-","-","-","-","9","1.13","-","-","1","0.13"
"福岡県","4","0.02","112","","104","0.87","154","1.28","657","5.48","37","0.31","26","0.22","15","0.13","93","0.78","-","-","60","0.50","169","1.41","-","-","52","2.00","-","-","2","0.13","21","1.40","-","-","-","-"
"佐賀県","-","-","5","","12","0.52","16","0.70","34","1.48","9","0.39","3","0.13","3","0.13","26","1.13","-","-","9","0.39","51","2.22","-","-","2","0.50","-","-","-","-","3","0.50","-","-","-","-"
"長崎県","-","-","31","","22","0.50","34","0.77","145","3.30","10","0.23","11","0.25","4","0.09","19","0.43","-","-","11","0.25","54","1.23","-","-","27","3.38","-","-","3","0.25","13","1.08","-","-","-","-"
"熊本県","-","-","44","","20","0.40","38","0.76","241","4.82","7","0.14","27","0.54","7","0.14","40","0.80","-","-","47","0.94","121","2.42","-","-","8","0.89","-","-","1","0.07","11","0.73","-","-","-","-"
"大分県","-","-","6","","21","0.58","73","2.03","266","7.39","17","0.47","9","0.25","1","0.03","33","0.92","3","0.08","40","1.11","16","0.44","-","-","6","1.20","-","-","-","-","4","0.36","-","-","-","-"
"宮崎県","-","-","34","","15","0.42","38","1.06","205","5.69","21","0.58","48","1.33","33","0.92","24","0.67","2","0.06","59","1.64","88","2.44","-","-","14","2.33","-","-","-","-","3","0.43","-","-","-","-"
"鹿児島県","11","0.12","43","","30","0.55","62","1.13","266","4.84","14","0.25","112","2.04","7","0.13","30","0.55","-","-","53","0.96","126","2.29","-","-","13","1.86","-","-","-","-","10","0.83","-","-","-","-"
"沖縄県","23","0.40","26","","39","1.15","23","0.68","126","3.71","15","0.44","74","2.18","2","0.06","12","0.35","3","0.09","12","0.35","20","0.59","-","-","16","1.78","1","0.14","1","0.14","12","1.71","-","-","-","-"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
