"神奈川県","1091","3.31","57","","28","0.13","668","3.21","1705","8.20","132","0.63","26","0.13","132","0.63","131","0.63","3","0.01","3","0.01","29","0.14","-","-","25","0.56","-","-","1","0.09","1","0.09","-","-","5","0.45"
"新潟県","621","6.47","18","","66","1.08","345","5.66","515","8.44","33","0.54","14","0.23","17","0.28","32","0.52","-","-","-","-","8","0.13","1","0.10","2","0.20","-","-","-","-","4","0.31","4","0.31","-","-"
"富山県","280","5.83","4","","24","0.83","104","3.59","277","9.55","28","0.97","9","0.31","5","0.17","7","0.24","-","-","2","0.07","7","0.24","-","-","1","0.14","-","-","-","-","8","1.60","-","-","-","-"
"石川県","301","6.27","7","","15","0.52","194","6.69","270","9.31","10","0.34","-","-","31","1.07","9","0.31","-","-","-","-","16","0.55","-","-","1","0.14","-","-","-","-","2","0.40","-","-","3","0.60"
"福井県","224","7.00","20","","14","0.64","101","4.59","257","11.68","12","0.55","21","0.95","4","0.18","7","0.32","-","-","-","-","17","0.77","-","-","-","-","-","-","-","-","-","-","-","-","3","0.50"
"山梨県","120","3.00","5","","1","0.04","32","1.33","151","6.29","5","0.21","-","-","2","0.08","2","0.08","-","-","-","-","1","0.04","-","-","1","0.11","-","-","-","-","1","0.10","-","-","3","0.30"
"長野県","426","4.90","4","","4","0.07","154","2.85","407","7.54","26","0.48","5","0.09","19","0.35","16","0.30","1","0.02","-","-","2","0.04","-","-","4","0.36","-","-","-","-","6","0.55","-","-","5","0.45"
"岐阜県","407","4.68","9","","15","0.28","50","0.94","262","4.94","19","0.36","2","0.04","7","0.13","12","0.23","-","-","1","0.02","-","-","-","-","4","0.36","-","-","-","-","1","0.20","-","-","2","0.40"
"静岡県","399","2.87","13","","26","0.29","345","3.88","639","7.18","33","0.37","8","0.09","30","0.34","33","0.37","1","0.01","2","0.02","4","0.04","-","-","5","0.23","-","-","-","-","3","0.30","2","0.20","3","0.30"
"愛知県","904","4.64","30","","42","0.23","413","2.28","1021","5.64","57","0.31","37","0.20","20","0.11","73","0.40","2","0.01","7","0.04","39","0.22","-","-","8","0.24","-","-","-","-","5","0.36","-","-","3","0.21"
"三重県","412","5.72","17","","26","0.58","109","2.42","287","6.38","11","0.24","18","0.40","6","0.13","22","0.49","-","-","-","-","2","0.04","-","-","1","0.08","1","0.11","-","-","3","0.33","-","-","-","-"
"滋賀県","183","3.45","3","","4","0.13","74","2.31","215","6.72","7","0.22","16","0.50","14","0.44","10","0.31","-","-","4","0.13","17","0.53","-","-","3","0.38","-","-","-","-","1","0.14","-","-","1","0.14"
"京都府","328","2.71","9","","15","0.21","136","1.86","502","6.88","22","0.30","29","0.40","18","0.25","24","0.33","-","-","-","-","12","0.16","-","-","-","-","-","-","-","-","-","-","-","-","6","0.86"
"大阪府","891","2.91","104","","59","0.30","548","2.77","1795","9.07","94","0.47","141","0.71","37","0.19","99","0.50","5","0.03","4","0.02","40","0.20","-","-","5","0.10","-","-","-","-","6","0.35","-","-","16","0.94"
"兵庫県","708","3.58","62","","53","0.41","320","2.50","1179","9.21","65","0.51","99","0.77","28","0.22","53","0.41","-","-","2","0.02","22","0.17","-","-","14","0.40","-","-","-","-","-","-","-","-","2","0.17"
"奈良県","163","3.02","22","","6","0.18","53","1.56","223","6.56","10","0.29","36","1.06","6","0.18","13","0.38","-","-","-","-","4","0.12","-","-","1","0.11","-","-","-","-","-","-","-","-","3","0.50"
"和歌山県","186","3.72","28","","2","0.06","31","1.00","143","4.61","18","0.58","25","0.81","4","0.13","12","0.39","-","-","3","0.10","3","0.10","-","-","2","0.50","1","0.09","-","-","4","0.36","-","-","13","1.18"
"鳥取県","138","4.76","3","","3","0.16","117","6.16","182","9.58","2","0.11","2","0.11","5","0.26","9","0.47","1","0.05","-","-","4","0.21","-","-","-","-","-","-","-","-","1","0.20","-","-","5","1.00"
"島根県","120","3.16","13","","3","0.13","137","5.96","146","6.35","5","0.22","34","1.48","-","-","20","0.87","-","-","-","-","10","0.43","-","-","-","-","-","-","1","0.13","-","-","1","0.13","1","0.13"
"岡山県","323","3.85","3","","5","0.09","95","1.76","433","8.02","26","0.48","37","0.69","3","0.06","15","0.28","1","0.02","1","0.02","18","0.33","-","-","3","0.25","-","-","-","-","-","-","-","-","1","0.20"
"広島県","521","4.57","16","","29","0.41","220","3.10","747","10.52","16","0.23","16","0.23","1","0.01","23","0.32","2","0.03","2","0.03","67","0.94","-","-","7","0.37","1","0.05","3","0.14","4","0.19","-","-","-","-"
"山口県","383","5.55","27","","9","0.19","156","3.25","401","8.35","41","0.85","4","0.08","3","0.06","37","0.77","1","0.02","-","-","-","-","-","-","2","0.22","-","-","-","-","1","0.11","-","-","1","0.11"
"徳島県","124","3.26","10","","8","0.35","35","1.52","157","6.83","10","0.43","8","0.35","1","0.04","16","0.70","1","0.04","-","-","1","0.04","-","-","-","-","-","-","-","-","-","-","-","-","3","0.43"
"香川県","81","1.72","12","","6","0.21","42","1.50","239","8.54","9","0.32","28","1.00","7","0.25","15","0.54","-","-","-","-","-","-","-","-","1","0.20","-","-","-","-","2","0.40","-","-","1","0.20"
"愛媛県","375","6.15","32","","2","0.05","125","3.38","414","11.19","19","0.51","14","0.38","3","0.08","17","0.46","-","-","2","0.05","20","0.54","-","-","22","2.75","-","-","-","-","1","0.17","-","-","1","0.17"
"高知県","475","9.90","13","","8","0.27","64","2.13","179","5.97","19","0.63","14","0.47","1","0.03","5","0.17","-","-","1","0.03","29","0.97","-","-","-","-","-","-","-","-","7","0.88","1","0.13","1","0.13"
"福岡県","752","3.80","157","","41","0.34","610","5.08","1435","11.96","87","0.73","99","0.83","75","0.63","97","0.81","2","0.02","8","0.07","82","0.68","1","0.04","12","0.46","-","-","-","-","3","0.21","-","-","2","0.14"
"佐賀県","171","4.38","24","","5","0.22","58","2.52","334","14.52","15","0.65","50","2.17","2","0.09","15","0.65","1","0.04","-","-","35","1.52","-","-","1","0.25","-","-","-","-","3","0.50","-","-","10","1.67"
"長崎県","316","4.51","41","","11","0.25","108","2.45","443","10.07","12","0.27","50","1.14","16","0.36","13","0.30","-","-","-","-","19","0.43","1","0.13","1","0.13","-","-","-","-","3","0.25","-","-","6","0.50"
"熊本県","186","2.33","49","","15","0.30","99","1.98","581","11.62","42","0.84","44","0.88","4","0.08","36","0.72","-","-","6","0.12","27","0.54","-","-","14","1.56","-","-","-","-","-","-","-","-","5","0.33"
"大分県","440","7.59","15","","8","0.22","98","2.72","516","14.33","25","0.69","31","0.86","16","0.44","25","0.69","1","0.03","1","0.03","13","0.36","-","-","5","1.00","-","-","-","-","1","0.09","-","-","3","0.27"
"宮崎県","330","5.59","140","","24","0.67","84","2.33","414","11.50","31","0.86","11","0.31","2","0.06","48","1.33","-","-","-","-","3","0.08","1","0.17","13","2.17","-","-","1","0.14","-","-","-","-","3","0.43"
"鹿児島県","488","5.25","48","","45","0.82","246","4.47","578","10.51","32","0.58","51","0.93","14","0.25","21","0.38","2","0.04","2","0.04","9","0.16","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"沖縄県","354","6.10","43","","21","0.62","36","1.06","133","3.91","25","0.74","68","2.00","4","0.12","17","0.50","1","0.03","-","-","112","3.29","-","-","5","0.50","1","0.14","1","0.14","1","0.14","-","-","8","1.14"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
