"山梨県","1","0.02","36","","7","0.29","64","2.67","74","3.08","3","0.13","46","1.92","-","-","7","0.29","7","0.29","2","0.08","13","0.54","-","-","4","0.44","1","0.10","-","-","-","-","-","-","-","-"
"長野県","1","0.01","55","","9","0.17","123","2.32","176","3.32","13","0.25","109","2.06","1","0.02","15","0.28","-","-","17","0.32","52","0.98","1","0.09","-","-","1","0.09","-","-","2","0.18","-","-","-","-"
"岐阜県","14","0.16","57","","3","0.06","34","0.65","104","2.00","7","0.13","61","1.17","-","-","10","0.19","1","0.02","9","0.17","15","0.29","-","-","7","0.64","-","-","-","-","2","0.40","-","-","-","-"
"静岡県","15","0.11","103","","16","0.18","197","2.21","282","3.17","12","0.13","112","1.26","2","0.02","23","0.26","1","0.01","15","0.17","39","0.44","-","-","21","0.95","-","-","-","-","5","0.50","-","-","-","-"
"愛知県","25","0.13","234","","40","0.22","217","1.19","485","2.66","41","0.23","191","1.05","1","0.01","66","0.36","-","-","22","0.12","29","0.16","-","-","24","0.69","-","-","1","0.07","6","0.40","1","0.07","-","-"
"三重県","3","0.04","82","","18","0.40","44","0.98","146","3.24","14","0.31","46","1.02","-","-","18","0.40","1","0.02","3","0.07","12","0.27","-","-","4","0.33","1","0.11","-","-","2","0.22","1","0.11","-","-"
"滋賀県","2","0.04","24","","4","0.13","44","1.38","132","4.13","8","0.25","26","0.81","-","-","12","0.38","-","-","18","0.56","11","0.34","-","-","2","0.25","-","-","1","0.14","-","-","-","-","-","-"
"京都府","22","0.18","79","","22","0.29","92","1.19","266","3.45","31","0.40","126","1.64","-","-","25","0.32","-","-","52","0.68","10","0.13","-","-","1","0.06","-","-","-","-","-","-","-","-","-","-"
"大阪府","43","0.14","266","","51","0.26","314","1.57","609","3.05","67","0.34","137","0.69","1","0.01","92","0.46","3","0.02","87","0.44","41","0.21","1","0.02","22","0.42","-","-","-","-","6","0.35","-","-","1","0.06"
"兵庫県","41","0.21","243","","41","0.32","157","1.23","503","3.93","46","0.36","89","0.70","2","0.02","38","0.30","-","-","48","0.38","43","0.34","-","-","11","0.31","2","0.14","1","0.07","2","0.14","-","-","1","0.07"
"奈良県","7","0.13","63","","12","0.35","52","1.53","107","3.15","14","0.41","82","2.41","4","0.12","17","0.50","-","-","23","0.68","7","0.21","-","-","6","0.60","-","-","-","-","3","0.50","-","-","-","-"
"和歌山県","1","0.02","58","","15","0.50","23","0.77","65","2.17","12","0.40","15","0.50","-","-","9","0.30","-","-","23","0.77","15","0.50","-","-","-","-","-","-","-","-","4","0.36","-","-","2","0.18"
"鳥取県","1","0.03","31","","20","1.05","75","3.95","92","4.84","-","-","24","1.26","-","-","3","0.16","1","0.05","4","0.21","7","0.37","-","-","8","1.60","-","-","-","-","2","0.40","-","-","-","-"
"島根県","2","0.05","55","","5","0.22","39","1.70","111","4.83","4","0.17","34","1.48","-","-","14","0.61","1","0.04","8","0.35","6","0.26","-","-","1","0.33","-","-","1","0.13","-","-","-","-","-","-"
"岡山県","5","0.06","103","","-","-","58","1.07","281","5.20","8","0.15","77","1.43","8","0.15","14","0.26","-","-","3","0.06","8","0.15","-","-","10","0.83","-","-","-","-","-","-","-","-","-","-"
"広島県","12","0.10","153","","21","0.29","155","2.15","263","3.65","20","0.28","102","1.42","-","-","17","0.24","4","0.06","13","0.18","20","0.28","-","-","9","0.47","1","0.05","-","-","4","0.19","-","-","-","-"
"山口県","7","0.10","84","","14","0.29","78","1.63","155","3.23","23","0.48","45","0.94","-","-","25","0.52","1","0.02","9","0.19","14","0.29","-","-","12","1.33","-","-","-","-","5","0.56","-","-","-","-"
"徳島県","2","0.05","54","","6","0.26","28","1.22","85","3.70","12","0.52","22","0.96","1","0.04","18","0.78","-","-","-","-","22","0.96","-","-","4","1.00","-","-","-","-","-","-","-","-","-","-"
"香川県","2","0.04","67","","2","0.07","49","1.75","145","5.18","12","0.43","15","0.54","-","-","9","0.32","-","-","10","0.36","22","0.79","-","-","15","3.00","-","-","1","0.20","5","1.00","-","-","-","-"
"愛媛県","10","0.16","34","","10","0.27","73","1.97","212","5.73","10","0.27","86","2.32","1","0.03","29","0.78","1","0.03","11","0.30","43","1.16","1","0.13","20","2.50","-","-","-","-","2","0.33","-","-","-","-"
"高知県","-","-","84","","4","0.13","38","1.27","78","2.60","16","0.53","30","1.00","-","-","8","0.27","2","0.07","17","0.57","1","0.03","-","-","-","-","-","-","-","-","1","0.13","-","-","-","-"
"福岡県","96","0.48","345","","51","0.43","359","2.99","653","5.44","48","0.40","203","1.69","1","0.01","68","0.57","2","0.02","41","0.34","53","0.44","-","-","22","0.85","1","0.07","1","0.07","7","0.47","-","-","-","-"
"佐賀県","4","0.10","51","","10","0.43","22","0.96","45","1.96","3","0.13","92","4.00","-","-","6","0.26","-","-","5","0.22","1","0.04","-","-","1","0.25","-","-","2","0.33","1","0.17","-","-","-","-"
"長崎県","72","1.03","45","","4","0.09","91","2.07","112","2.55","5","0.11","41","0.93","-","-","17","0.39","-","-","16","0.36","8","0.18","1","0.13","-","-","-","-","3","0.25","4","0.33","-","-","-","-"
"熊本県","5","0.06","172","","30","0.60","51","1.02","255","5.10","14","0.28","81","1.62","2","0.04","33","0.66","-","-","30","0.60","21","0.42","-","-","11","1.22","-","-","-","-","1","0.07","-","-","-","-"
"大分県","5","0.09","59","","7","0.19","49","1.36","220","6.11","8","0.22","37","1.03","-","-","17","0.47","-","-","10","0.28","46","1.28","-","-","1","0.20","-","-","-","-","-","-","-","-","-","-"
"宮崎県","6","0.10","62","","33","0.92","39","1.08","333","9.25","18","0.50","24","0.67","2","0.06","35","0.97","3","0.08","27","0.75","15","0.42","-","-","18","3.00","-","-","-","-","-","-","-","-","-","-"
"鹿児島県","43","0.47","90","","48","0.91","85","1.60","205","3.87","10","0.19","168","3.17","1","0.02","27","0.51","-","-","59","1.11","79","1.49","-","-","8","1.14","-","-","-","-","-","-","-","-","-","-"
"沖縄県","289","4.98","18","","27","0.79","20","0.59","85","2.50","17","0.50","64","1.88","3","0.09","8","0.24","1","0.03","9","0.26","2","0.06","-","-","37","4.11","-","-","2","0.29","2","0.29","-","-","-","-"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
